epoch,iteration,loss
2,100,0.0120669985
2,101,0.0126677845
2,102,0.01296458
2,103,0.012261479
2,104,0.015245787
2,105,0.013012771
2,106,0.011974029
2,107,0.011948229
2,108,0.012526245
2,109,0.0119246375
2,110,0.012370126
2,111,0.013465476
2,112,0.01279532
2,113,0.012315409
2,114,0.013404149
2,115,0.01238115
2,116,0.01223576
2,117,0.012514111
2,118,0.014071247
2,119,0.015566308
2,120,0.011939107
2,121,0.014558185
2,122,0.024745446
2,123,0.013506763
2,124,0.0119535895
2,125,0.017241787
2,126,0.013970702
2,127,0.012171217
2,128,0.030698054
2,129,0.012594759
2,130,0.011393383
2,131,0.012903102
2,132,0.01173937
2,133,0.012474852
2,134,0.011720907
2,135,0.01236522
2,136,0.011646363
2,137,0.011274525
2,138,0.012787073
2,139,0.011753099
2,140,0.01347007
2,141,0.011436664
2,142,0.0129328035
2,143,0.011490869
2,144,0.011373613
2,145,0.011899188
2,146,0.011965586
2,147,0.01180963
2,148,0.011583112
2,149,0.011564385
2,150,0.0130373975
2,151,0.023135718
2,152,0.011201583
2,153,0.0110581275
2,154,0.011561327
2,155,0.011798814
2,156,0.015707312
2,157,0.012847811
2,158,0.020869251
2,159,0.011152509
2,160,0.012405448
2,161,0.0110310195
2,162,0.013559778
2,163,0.012009588
2,164,0.011297455
2,165,0.011483652
2,166,0.012013407
2,167,0.012108521
2,168,0.0118426345
2,169,0.011585428
2,170,0.011295494
2,171,0.0109041305
2,172,0.012163851
2,173,0.013686318
2,174,0.013272441
2,175,0.010895049
2,176,0.01312219
2,177,0.010927181
2,178,0.016028002
2,179,0.010902247
2,180,0.012774021
2,181,0.013937158
2,182,0.01084517
2,183,0.011573931
2,184,0.01216263
2,185,0.01212507
2,186,0.011182547
2,187,0.01117233
2,188,0.010751868
2,189,0.013746484
2,190,0.01087019
2,191,0.011675473
2,192,0.011477214
2,193,0.011151171
2,194,0.0106828725
2,195,0.010952712
2,196,0.010605065
2,197,0.011261908
2,198,0.010749022
2,199,0.010674919
2,200,0.012944844
2,201,0.012595025
2,202,0.011075679
2,203,0.011313553
2,204,0.01264742
2,205,0.013162764
2,206,0.010629206
2,207,0.010423807
2,208,0.011076514
2,209,0.011854736
2,210,0.010567622
2,211,0.0103232525
2,212,0.022078285
2,213,0.01594286
2,214,0.010500568
2,215,0.010585582
2,216,0.010067581
2,217,0.009996915
2,218,0.010692278
2,219,0.010853404
2,220,0.010130134
3,1,0.010997058
3,2,0.010738221
3,3,0.0110910265
3,4,0.012773313
3,5,0.010824985
3,6,0.01056698
3,7,0.011147189
3,8,0.012705573
3,9,0.010293119
3,10,0.0106269345
3,11,0.011750246
3,12,0.010005731
3,13,0.011267646
3,14,0.011362143
3,15,0.0103287585
3,16,0.0106807565
3,17,0.0140152145
3,18,0.011071752
3,19,0.009961787
3,20,0.013445478
3,21,0.010142211
3,22,0.011191731
3,23,0.009898585
3,24,0.009906922
3,25,0.009990016
3,26,0.01012582
3,27,0.010912461
3,28,0.012792345
3,29,0.009987283
3,30,0.011221201
3,31,0.010102033
3,32,0.010781288
3,33,0.012570737
3,34,0.010041957
3,35,0.010856486
3,36,0.010451164
3,37,0.015576815
3,38,0.010278118
3,39,0.010098813
3,40,0.011124657
3,41,0.011572611
3,42,0.00982357
3,43,0.010432208
3,44,0.018694472
3,45,0.03521382
3,46,0.010186719
3,47,0.010319672
3,48,0.010474345
3,49,0.010172386
3,50,0.010724508
3,51,0.016773865
3,52,0.010296326
3,53,0.010693191
3,54,0.00980731
3,55,0.011956733
3,56,0.011618966
3,57,0.01035918
3,58,0.010396964
3,59,0.010053811
3,60,0.014496946
3,61,0.011495651
3,62,0.011996573
3,63,0.010409518
3,64,0.009734015
3,65,0.009773094
3,66,0.011084639
3,67,0.009742366
3,68,0.010094234
3,69,0.020973962
3,70,0.01070598
3,71,0.01361979
3,72,0.009617886
3,73,0.01005214
3,74,0.010639676
3,75,0.011048577
3,76,0.010357631
3,77,0.009738479
3,78,0.010306203
3,79,0.0101525625
3,80,0.009423111
3,81,0.010353385
3,82,0.011069046
3,83,0.019732274
3,84,0.011309938
3,85,0.05179674
3,86,0.012575174
3,87,0.03670187
3,88,0.009448385
3,89,0.00961343
3,90,0.0120208915
3,91,0.012166437
3,92,0.009380485
3,93,0.010393015
3,94,0.010882355
3,95,0.011859542
3,96,0.009247453
3,97,0.00978039
3,98,0.011350088
3,99,0.009403448
3,100,0.00962401
3,101,0.009475461
3,102,0.010203259
3,103,0.013941981
3,104,0.0105132125
3,105,0.009770515
3,106,0.011433711
3,107,0.013093367
3,108,0.011040317
3,109,0.009574604
3,110,0.010326625
3,111,0.009556793
3,112,0.011737168
3,113,0.018102784
3,114,0.009457623
3,115,0.011712864
3,116,0.010202444
3,117,0.009120943
3,118,0.009312904
3,119,0.010655484
3,120,0.009438306
3,121,0.009970947
3,122,0.012683064
3,123,0.009502828
3,124,0.011410026
3,125,0.012171248
3,126,0.009615637
3,127,0.009564154
3,128,0.013116866
3,129,0.009400457
3,130,0.010085452
3,131,0.0093299225
3,132,0.009210412
3,133,0.010104213
3,134,0.009847989
3,135,0.009130179
3,136,0.008915584
3,137,0.010853551
3,138,0.009841506
3,139,0.012717214
3,140,0.010272592
3,141,0.010716415
3,142,0.00982064
3,143,0.008878766
3,144,0.009089085
3,145,0.009115984
3,146,0.010575228
3,147,0.008936579
3,148,0.009773582
3,149,0.009189756
3,150,0.008810162
3,151,0.009347037
3,152,0.008778424
3,153,0.010887876
3,154,0.0086248405
3,155,0.008886796
3,156,0.01017995
3,157,0.009766568
3,158,0.009464994
3,159,0.008901526
3,160,0.010840818
3,161,0.010290228
3,162,0.010549756
3,163,0.00949518
3,164,0.008802978
3,165,0.0503707
3,166,0.008837042
3,167,0.0085897725
3,168,0.014539406
3,169,0.009968709
3,170,0.0090187285
3,171,0.0095679425
3,172,0.012203759
3,173,0.012349712
3,174,0.009476213
3,175,0.009065118
3,176,0.008728726
3,177,0.009845363
3,178,0.0100735575
3,179,0.008948786
3,180,0.009544296
3,181,0.0361042
3,182,0.02516451
3,183,0.00954843
3,184,0.0106389215
3,185,0.009147827
3,186,0.008900952
3,187,0.01083079
3,188,0.012216216
3,189,0.009731952
3,190,0.009084483
3,191,0.008648398
3,192,0.009294015
3,193,0.00967377
3,194,0.008516101
3,195,0.008777088
3,196,0.008620452
3,197,0.011010952
3,198,0.010369232
3,199,0.008700571
3,200,0.008454843
3,201,0.008855091
3,202,0.008957646
3,203,0.009637222
3,204,0.009779337
3,205,0.008657869
3,206,0.00879248
3,207,0.00884239
3,208,0.008282112
3,209,0.028374698
3,210,0.009194969
3,211,0.00908273
3,212,0.01020376
3,213,0.009898741
3,214,0.010720184
3,215,0.011924949
3,216,0.008752959
3,217,0.008895142
3,218,0.008454531
3,219,0.008332291
3,220,0.020477448
4,1,0.013109544
4,2,0.02782391
4,3,0.008179637
4,4,0.018992469
4,5,0.008076785
4,6,0.008660916
4,7,0.010564195
4,8,0.009619605
4,9,0.01915557
4,10,0.008269552
4,11,0.0098709995
4,12,0.00820902
4,13,0.008276721
4,14,0.008207375
4,15,0.009339966
4,16,0.008358445
4,17,0.008136471
4,18,0.008146443
4,19,0.010368245
4,20,0.009933302
4,21,0.008242581
4,22,0.009757189
4,23,0.011171295
4,24,0.012849561
4,25,0.010546716
4,26,0.008403033
4,27,0.008553976
4,28,0.009254852
4,29,0.008360387
4,30,0.010147815
4,31,0.008474691
4,32,0.008592173
4,33,0.012841608
4,34,0.008589004
4,35,0.008369408
4,36,0.008293699
4,37,0.014447594
4,38,0.008281772
4,39,0.008027641
4,40,0.008088257
4,41,0.008614858
4,42,0.00916592
4,43,0.008341096
4,44,0.008243699
4,45,0.008758822
4,46,0.011512173
4,47,0.008323819
4,48,0.008105259
4,49,0.008202881
4,50,0.008076544
4,51,0.008123341
4,52,0.008576034
4,53,0.020238575
4,54,0.013454348
4,55,0.009664642
4,56,0.013518676
4,57,0.009248463
4,58,0.01581496
4,59,0.008768173
4,60,0.00806251
4,61,0.008240735
4,62,0.024400963
4,63,0.038318817
4,64,0.008672786
4,65,0.010022722
4,66,0.009485415
4,67,0.0094085
4,68,0.012893159
4,69,0.009891855
4,70,0.007948758
4,71,0.008078891
4,72,0.008204371
4,73,0.011132209
4,74,0.008135705
4,75,0.009383619
4,76,0.0092526395
4,77,0.011892417
4,78,0.0089410115
4,79,0.009621483
4,80,0.0091220215
4,81,0.010402158
4,82,0.007963867
4,83,0.008050463
4,84,0.01286038
4,85,0.007920291
4,86,0.009199755
4,87,0.007899865
4,88,0.009046315
4,89,0.007865448
4,90,0.0077326763
4,91,0.008533908
4,92,0.015567426
4,93,0.007937351
4,94,0.008938144
4,95,0.00867248
4,96,0.008407308
4,97,0.007821791
4,98,0.009341516
4,99,0.008932318
4,100,0.0129490495
4,101,0.009419073
4,102,0.0086722765
4,103,0.0085729975
4,104,0.0079819495
4,105,0.009330226
4,106,0.0080775395
4,107,0.007978233
4,108,0.008936074
4,109,0.046310134
4,110,0.008238496
4,111,0.014541968
4,112,0.011156909
4,113,0.008441452
4,114,0.0075046346
4,115,0.0076474147
4,116,0.008236681
4,117,0.00875596
4,118,0.007596594
4,119,0.0086207455
4,120,0.017314889
4,121,0.010050832
4,122,0.008621863
4,123,0.008211306
4,124,0.008453103
4,125,0.0075827055
4,126,0.008456744
4,127,0.008617369
4,128,0.007533848
4,129,0.0076096356
4,130,0.008059237
4,131,0.010550915
4,132,0.008263582
4,133,0.008335855
4,134,0.016691435
4,135,0.0077013625
4,136,0.008913888
4,137,0.013073941
4,138,0.007581949
4,139,0.0077593764
4,140,0.009003182
4,141,0.008123445
4,142,0.007830664
4,143,0.008022509
4,144,0.008522932
4,145,0.007948356
4,146,0.026186263
4,147,0.010288902
4,148,0.0074321986
4,149,0.0075509315
4,150,0.017565975
4,151,0.0077602956
4,152,0.008166784
4,153,0.007212269
4,154,0.010636324
4,155,0.008774368
4,156,0.0073362626
4,157,0.013410932
4,158,0.0072667412
4,159,0.0076124067
4,160,0.008446412
4,161,0.008069778
4,162,0.0080352975
4,163,0.007199035
4,164,0.0074710464
4,165,0.007630003
4,166,0.007966934
4,167,0.0074596363
4,168,0.01164189
4,169,0.0073681986
4,170,0.0075636944
4,171,0.0074487175
4,172,0.007535792
4,173,0.019812409
4,174,0.007656388
4,175,0.007612909
4,176,0.008440351
4,177,0.00824382
4,178,0.010453891
4,179,0.0100455545
4,180,0.0084501505
4,181,0.008471151
4,182,0.007829312
4,183,0.007252154
4,184,0.012082435
4,185,0.0073282863
4,186,0.0119844265
4,187,0.007844935
4,188,0.008361715
4,189,0.0073603885
4,190,0.008252282
4,191,0.008051605
4,192,0.0071087345
4,193,0.008477511
4,194,0.010174787
4,195,0.008458779
4,196,0.0076253535
4,197,0.007992955
4,198,0.008168651
4,199,0.0073023937
4,200,0.007109947
4,201,0.009145854
4,202,0.034026854
4,203,0.0073279417
4,204,0.0075651817
4,205,0.007153353
4,206,0.012241043
4,207,0.00752075
4,208,0.013319736
4,209,0.0078011528
4,210,0.0071366387
4,211,0.0071537723
4,212,0.007583051
4,213,0.0074940417
4,214,0.024985982
4,215,0.0072128186
4,216,0.008609812
4,217,0.0071527306
4,218,0.0075268387
4,219,0.00717855
4,220,0.007925475
5,1,0.0076069664
5,2,0.009531053
5,3,0.012222765
5,4,0.0076102684
5,5,0.011890962
5,6,0.007855559
5,7,0.0072617168
5,8,0.007612403
5,9,0.032876357
5,10,0.007877399
5,11,0.00734548
5,12,0.008109278
5,13,0.007356166
5,14,0.007204621
5,15,0.008378129
5,16,0.0071716723
5,17,0.025854437
5,18,0.022488778
5,19,0.008145586
5,20,0.0071729403
5,21,0.008632975
5,22,0.008351825
5,23,0.023722187
5,24,0.008872265
5,25,0.008664033
5,26,0.0083907
5,27,0.0072062556
5,28,0.0070103686
5,29,0.009550527
5,30,0.007819026
5,31,0.0071019987
5,32,0.008254448
5,33,0.009205893
5,34,0.0077931364
5,35,0.008470316
5,36,0.007627822
5,37,0.0072508147
5,38,0.008016536
5,39,0.0071303877
5,40,0.008439237
5,41,0.007138139
5,42,0.008209826
5,43,0.006957959
5,44,0.0072751064
5,45,0.009361105
5,46,0.0070304777
5,47,0.00802635
5,48,0.00767579
5,49,0.042582385
5,50,0.007914803
5,51,0.007143041
5,52,0.007818646
5,53,0.006831509
5,54,0.009223042
5,55,0.0076530236
5,56,0.007053092
5,57,0.0070683314
5,58,0.0072383676
5,59,0.006819703
5,60,0.0076730913
5,61,0.0067972466
5,62,0.0068057636
5,63,0.02087003
5,64,0.008385137
5,65,0.0082366215
5,66,0.008153215
5,67,0.012420593
5,68,0.006935065
5,69,0.007058993
5,70,0.007197942
5,71,0.008800147
5,72,0.0074683595
5,73,0.008109917
5,74,0.0071936795
5,75,0.008325106
5,76,0.0068581863
5,77,0.008135771
5,78,0.009181997
5,79,0.007545693
5,80,0.0067435037
5,81,0.0068195383
5,82,0.008453782
5,83,0.0073344475
5,84,0.03169481
5,85,0.0073444033
5,86,0.0070948713
5,87,0.008618298
5,88,0.008572775
5,89,0.008517177
5,90,0.007038096
5,91,0.012892613
5,92,0.0068077515
5,93,0.007077674
5,94,0.0075054253
5,95,0.008224583
5,96,0.006522775
5,97,0.0091495095
5,98,0.009057699
5,99,0.008913844
5,100,0.011327416
5,101,0.0068365755
5,102,0.008026663
5,103,0.006710405
5,104,0.008956255
5,105,0.006772415
5,106,0.0073037175
5,107,0.017846694
5,108,0.0066613127
5,109,0.0068875197
5,110,0.008648645
5,111,0.006616667
5,112,0.0070541184
5,113,0.0067502568
5,114,0.0073975283
5,115,0.006743222
5,116,0.009536245
5,117,0.008930653
5,118,0.007233061
5,119,0.007889203
5,120,0.0127176065
5,121,0.009832803
5,122,0.0070382804
5,123,0.006679697
5,124,0.006863948
5,125,0.009664925
5,126,0.035692662
5,127,0.006659733
5,128,0.007133956
5,129,0.008529384
5,130,0.007935552
5,131,0.0085359365
5,132,0.014773695
5,133,0.012675766
5,134,0.009483986
5,135,0.006785694
5,136,0.007884722
5,137,0.006893213
5,138,0.006836692
5,139,0.012020202
5,140,0.006786538
5,141,0.0067490214
5,142,0.0073885648
5,143,0.0065535563
5,144,0.0070507047
5,145,0.007391901
5,146,0.014238559
5,147,0.007999618
5,148,0.019140841
5,149,0.0066713034
5,150,0.0070918705
5,151,0.011055239
5,152,0.006677783
5,153,0.007769222
5,154,0.009741484
5,155,0.007897124
5,156,0.0076422542
5,157,0.008706948
5,158,0.00753921
5,159,0.008940013
5,160,0.0067124795
5,161,0.0069108834
5,162,0.018708676
5,163,0.006441557
5,164,0.008190941
5,165,0.007900411
5,166,0.0076163327
5,167,0.0074270973
5,168,0.006680888
5,169,0.0064287707
5,170,0.008365313
5,171,0.006593522
5,172,0.0065816874
5,173,0.023197196
5,174,0.0070231482
5,175,0.008871794
5,176,0.0064140377
5,177,0.006412131
5,178,0.0070830556
5,179,0.0065637976
5,180,0.008986311
5,181,0.011032257
5,182,0.006546232
5,183,0.008364337
5,184,0.0063847248
5,185,0.0072013773
5,186,0.011282205
5,187,0.0094585
5,188,0.0066663623
5,189,0.007091703
5,190,0.0064434186
5,191,0.0067584524
5,192,0.006941027
5,193,0.0064888652
5,194,0.0068040905
5,195,0.0067879395
5,196,0.009887944
5,197,0.007154798
5,198,0.007045841
5,199,0.008024994
5,200,0.006608532
5,201,0.007085027
5,202,0.006724286
5,203,0.008084286
5,204,0.0063984566
5,205,0.0062780073
5,206,0.006714411
5,207,0.006393558
5,208,0.0069304598
5,209,0.007291779
5,210,0.0372067
5,211,0.006568865
5,212,0.006439071
5,213,0.0063033327
5,214,0.00675012
5,215,0.010395143
5,216,0.0068374593
5,217,0.006227226
5,218,0.0062441654
5,219,0.0062822504
5,220,0.0063816435
6,1,0.006561837
6,2,0.0061686174
6,3,0.0069864867
6,4,0.007976719
6,5,0.0061403355
6,6,0.006232555
6,7,0.009922238
6,8,0.0067484835
6,9,0.007129154
6,10,0.007835201
6,11,0.008623451
6,12,0.008637117
6,13,0.0069836355
6,14,0.006014309
6,15,0.04137417
6,16,0.006665503
6,17,0.007895486
6,18,0.0076563903
6,19,0.0067033917
6,20,0.008558684
6,21,0.009016647
6,22,0.0062744413
6,23,0.00976542
6,24,0.0061593535
6,25,0.008058424
6,26,0.006361832
6,27,0.007244856
6,28,0.007126538
6,29,0.007383526
6,30,0.0061054397
6,31,0.01700251
6,32,0.0073090317
6,33,0.006145783
6,34,0.006229376
6,35,0.006956376
6,36,0.012091223
6,37,0.00810766
6,38,0.006316098
6,39,0.006413883
6,40,0.006159108
6,41,0.0065157833
6,42,0.0063171173
6,43,0.007325832
6,44,0.007831056
6,45,0.008738118
6,46,0.0065957624
6,47,0.006108712
6,48,0.006837971
6,49,0.007521066
6,50,0.006174897
6,51,0.0064050234
6,52,0.007246192
6,53,0.0064034937
6,54,0.0059887236
6,55,0.006801634
6,56,0.009489156
6,57,0.006249563
6,58,0.029733606
6,59,0.007396062
6,60,0.00769251
6,61,0.016110886
6,62,0.006656815
6,63,0.006447968
6,64,0.0059958478
6,65,0.0061508603
6,66,0.0063839713
6,67,0.0063020173
6,68,0.006488217
6,69,0.0063400166
6,70,0.009008365
6,71,0.0062359693
6,72,0.006336103
6,73,0.0062296703
6,74,0.0064717177
6,75,0.0071388455
6,76,0.009026593
6,77,0.006250483
6,78,0.0066562407
6,79,0.0061494885
6,80,0.026279762
6,81,0.008600242
6,82,0.009173684
6,83,0.008829723
6,84,0.0065847985
6,85,0.0065947
6,86,0.0076807095
6,87,0.0074631376
6,88,0.0061600967
6,89,0.006247117
6,90,0.007074998
6,91,0.027272135
6,92,0.005995394
6,93,0.008123601
6,94,0.006632362
6,95,0.007183649
6,96,0.005960753
6,97,0.0071086287
6,98,0.007213494
6,99,0.0067722574
6,100,0.00763249
6,101,0.0077119926
6,102,0.0062930794
6,103,0.0060472544
6,104,0.0059443605
6,105,0.0068429327
6,106,0.005909971
6,107,0.0062233643
6,108,0.017515562
6,109,0.0061619324
6,110,0.0063091433
6,111,0.00580647
6,112,0.00710627
6,113,0.008024882
6,114,0.005887859
6,115,0.007919973
6,116,0.005925443
6,117,0.007878966
6,118,0.0058651944
6,119,0.0059279753
6,120,0.006278314
6,121,0.0059527843
6,122,0.0059235864
6,123,0.006819403
6,124,0.0066416375
6,125,0.0061115543
6,126,0.0059887883
6,127,0.006003024
6,128,0.006577962
6,129,0.008845616
6,130,0.0064680404
6,131,0.0057731345
6,132,0.00577181
6,133,0.00591272
6,134,0.007685149
6,135,0.0075371712
6,136,0.007867517
6,137,0.007522531
6,138,0.0074772704
6,139,0.0058547626
6,140,0.0058366023
6,141,0.007333192
6,142,0.013602681
6,143,0.006691778
6,144,0.009102611
6,145,0.008813528
6,146,0.008000573
6,147,0.005936973
6,148,0.006542624
6,149,0.0064384183
6,150,0.00625479
6,151,0.012743942
6,152,0.006961052
6,153,0.0059189373
6,154,0.010063924
6,155,0.0058213472
6,156,0.0060221525
6,157,0.014698839
6,158,0.0058380733
6,159,0.0075828605
6,160,0.007961536
6,161,0.0086500365
6,162,0.019962266
6,163,0.0060050623
6,164,0.008400143
6,165,0.006452366
6,166,0.016296495
6,167,0.01252091
6,168,0.0060005775
6,169,0.0073126247
6,170,0.0093004
6,171,0.008156107
6,172,0.0063304007
6,173,0.006076055
6,174,0.006281523
6,175,0.006917323
6,176,0.007943446
6,177,0.006381591
6,178,0.006343036
6,179,0.006151145
6,180,0.0065180627
6,181,0.0059140017
6,182,0.0059195533
6,183,0.006558555
6,184,0.005748084
6,185,0.006072196
6,186,0.023136735
6,187,0.005876492
6,188,0.006257753
6,189,0.009044718
6,190,0.0060292752
6,191,0.006129437
6,192,0.0056777466
6,193,0.011091905
6,194,0.0058896625
6,195,0.007992301
6,196,0.0057988893
6,197,0.007200661
6,198,0.0062987916
6,199,0.0066053607
6,200,0.00620037
6,201,0.0074862894
6,202,0.0058475914
6,203,0.005919547
6,204,0.006149425
6,205,0.007834399
6,206,0.0072458866
6,207,0.01104814
6,208,0.00578245
6,209,0.005903897
6,210,0.008693755
6,211,0.005665863
6,212,0.0074558533
6,213,0.020055648
6,214,0.0062322095
6,215,0.050176278
6,216,0.005734185
6,217,0.0063326303
6,218,0.0062387045
6,219,0.011438547
6,220,0.007092355
7,1,0.0056112763
7,2,0.0082037505
7,3,0.006865333
7,4,0.008222718
7,5,0.007876984
7,6,0.0127383135
7,7,0.0062047048
7,8,0.0060254727
7,9,0.005564249
7,10,0.0077875545
7,11,0.00582027
7,12,0.010389818
7,13,0.0080489805
7,14,0.005985025
7,15,0.008521123
7,16,0.005810449
7,17,0.008668657
7,18,0.0066415034
7,19,0.006456975
7,20,0.0059814863
7,21,0.006635209
7,22,0.006275484
7,23,0.0056345277
7,24,0.006083475
7,25,0.017631086
7,26,0.006055257
7,27,0.005725047
7,28,0.0056840354
7,29,0.032692354
7,30,0.0058904374
7,31,0.009579065
7,32,0.0063489866
7,33,0.005896153
7,34,0.005814286
7,35,0.005639161
7,36,0.0056535546
7,37,0.0063901204
7,38,0.00577261
7,39,0.0056413375
7,40,0.007189251
7,41,0.013688295
7,42,0.006195709
7,43,0.007094046
7,44,0.0058213687
7,45,0.0055535636
7,46,0.007017145
7,47,0.0063478877
7,48,0.007083562
7,49,0.00560629
7,50,0.0056401165
7,51,0.009184577
