epoch,loss
1,0.1560766651148945
2,0.013540881855243986
3,0.01142846388657662
4,0.009929109195416624
5,0.008982085337100381
6,0.008089249655181034
7,0.00787860880478878
8,0.0073725966694341465
9,0.006952988299202513
10,0.006621862302364951
11,0.0059266401391307065
12,0.006124175706116313
13,0.005236439170866189
14,0.005074611387681216
15,0.00527030661998486
16,0.004622019518336112
17,0.004503942281007767
18,0.004474416293669492
19,0.004694630932697857
20,0.004235045944171196
