epoch,iteration,loss
2,82,30.006588
2,83,23.741438
2,84,29.81387
2,85,22.635372
2,86,28.566511
2,87,29.825802
2,88,25.73992
2,89,28.687618
2,90,27.104864
2,91,24.17309
2,92,26.13212
2,93,26.433708
2,94,31.43205
2,95,27.337543
2,96,23.960218
2,97,29.626293
2,98,23.870514
2,99,23.82043
2,100,24.746132
2,101,23.891424
2,102,27.694607
2,103,27.574682
2,104,29.626684
2,105,30.077782
2,106,26.481949
2,107,26.23705
2,108,24.836092
2,109,24.995502
2,110,29.619385
2,111,25.783653
2,112,21.87496
2,113,26.3936
2,114,25.044664
2,115,24.786892
2,116,24.067446
2,117,29.41602
2,118,25.68914
2,119,22.731115
2,120,26.630466
2,121,29.133501
2,122,25.12613
2,123,28.739412
2,124,26.396923
2,125,34.077152
2,126,30.553516
2,127,27.318394
2,128,27.70911
2,129,29.71228
2,130,23.626192
2,131,30.627733
2,132,25.088587
2,133,25.965862
2,134,23.342224
2,135,26.915682
2,136,28.1434
2,137,25.630445
2,138,28.045328
2,139,27.718287
2,140,26.591555
2,141,25.982065
2,142,28.727856
2,143,26.941015
2,144,28.456865
2,145,31.407103
2,146,30.796186
2,147,25.945457
2,148,27.247309
2,149,28.086172
2,150,26.473707
2,151,27.842686
2,152,25.791502
2,153,30.66237
2,154,24.97653
2,155,28.12694
2,156,27.643898
2,157,24.590092
2,158,27.725786
2,159,28.232046
2,160,24.914719
2,161,26.15315
2,162,27.825945
2,163,28.248302
2,164,27.606407
2,165,28.328947
2,166,29.343018
2,167,29.080359
2,168,25.269712
2,169,28.625511
2,170,29.344194
2,171,28.596573
2,172,29.365587
2,173,26.61212
2,174,27.644978
2,175,26.332827
2,176,30.899569
2,177,28.475174
2,178,30.313824
2,179,25.032394
2,180,32.186607
2,181,27.595259
2,182,28.38266
2,183,30.375427
2,184,26.494787
2,185,26.126871
2,186,29.087404
2,187,23.573662
2,188,27.482815
2,189,26.600863
2,190,26.839367
2,191,27.675148
2,192,27.562946
2,193,24.51706
2,194,27.006027
2,195,26.384329
2,196,26.047508
2,197,32.822937
2,198,24.357672
2,199,27.558424
2,200,33.44043
2,201,30.66433
2,202,26.580812
2,203,28.232187
2,204,27.99945
2,205,25.018913
2,206,27.666906
2,207,26.938599
2,208,24.405605
2,209,28.117142
2,210,29.240871
2,211,27.544453
2,212,26.628181
2,213,27.143684
2,214,24.835016
2,215,28.318983
2,216,27.104658
2,217,24.097647
2,218,29.33983
2,219,25.540426
2,220,24.820625
3,1,21.074518
3,2,18.409184
3,3,17.901293
3,4,19.177645
3,5,20.04748
3,6,16.572277
3,7,20.705591
3,8,18.631168
3,9,17.713675
3,10,18.120508
3,11,20.064327
3,12,17.021494
3,13,18.936012
3,14,23.527775
3,15,18.819668
3,16,21.007586
3,17,20.363869
3,18,18.213179
3,19,16.698698
3,20,20.00565
3,21,16.080637
3,22,17.186325
3,23,16.675577
3,24,17.200851
3,25,19.431736
3,26,17.668543
3,27,18.315657
3,28,17.213083
3,29,18.865385
3,30,19.301903
3,31,20.290699
3,32,20.189415
3,33,19.495304
3,34,17.608398
3,35,16.80697
3,36,20.301865
3,37,19.550247
3,38,19.644043
3,39,18.276854
3,40,20.580414
3,41,17.479525
3,42,18.070562
3,43,20.44256
3,44,20.32382
3,45,17.274315
3,46,19.09251
3,47,18.221125
3,48,19.228472
3,49,17.929182
3,50,19.708088
3,51,22.507668
3,52,19.038458
3,53,22.184877
3,54,15.549033
3,55,20.144747
3,56,18.817652
3,57,20.685913
3,58,19.756996
3,59,22.608381
3,60,21.248974
3,61,18.033266
3,62,17.946888
3,63,21.718336
3,64,17.46341
3,65,19.239067
3,66,20.96448
3,67,19.575583
3,68,19.59223
3,69,20.499392
3,70,18.53105
3,71,19.294748
3,72,22.027203
3,73,18.96269
3,74,20.303902
3,75,21.790682
3,76,18.24968
3,77,20.425005
3,78,20.066936
3,79,19.501255
3,80,19.412647
3,81,20.39899
3,82,19.320732
3,83,17.489101
3,84,21.438293
3,85,20.233078
3,86,22.127644
3,87,18.835732
3,88,20.827002
3,89,16.332668
3,90,18.215212
3,91,20.594753
3,92,14.722005
3,93,20.712296
3,94,20.107233
3,95,21.157661
3,96,17.830965
3,97,18.924994
3,98,20.54658
3,99,17.962612
3,100,19.38642
3,101,18.450489
3,102,20.02422
3,103,20.642996
3,104,18.073456
3,105,19.374409
3,106,21.636318
3,107,20.222202
3,108,20.496298
3,109,19.173676
3,110,19.650955
3,111,19.134295
3,112,20.452091
3,113,19.445793
3,114,21.155474
3,115,19.554083
3,116,21.460241
3,117,20.60877
3,118,19.478472
3,119,19.789219
3,120,18.65346
3,121,21.931103
3,122,18.445675
3,123,20.809511
3,124,19.323364
3,125,21.661514
3,126,21.904867
3,127,20.261372
3,128,21.55124
3,129,21.094831
3,130,23.292664
3,131,20.789473
3,132,22.02105
3,133,21.324654
3,134,19.607622
3,135,19.548166
3,136,18.179356
3,137,21.456537
3,138,20.838453
3,139,22.231623
3,140,21.665691
3,141,18.750616
3,142,21.231695
3,143,19.036303
3,144,19.025753
3,145,18.477774
3,146,22.581821
3,147,19.246872
3,148,23.03882
3,149,20.062574
3,150,19.211803
3,151,21.28722
3,152,19.626047
3,153,22.616783
3,154,18.735271
3,155,22.372406
3,156,20.261057
3,157,21.76292
3,158,23.10197
3,159,19.825386
3,160,19.467382
3,161,20.807594
3,162,23.38193
3,163,20.015398
3,164,20.818958
3,165,18.336992
3,166,23.961525
3,167,19.851889
3,168,20.738052
3,169,21.478445
3,170,21.459639
3,171,20.164778
3,172,23.524643
3,173,19.332008
3,174,24.874826
3,175,22.623373
3,176,18.597538
3,177,19.393116
3,178,19.869583
3,179,17.762548
3,180,23.107674
3,181,22.410912
3,182,22.615093
3,183,23.969963
3,184,21.184258
3,185,19.12439
3,186,19.37795
3,187,21.20437
3,188,20.892193
3,189,18.564205
3,190,21.86543
3,191,21.82086
3,192,24.732887
3,193,18.216309
3,194,20.718086
3,195,18.447336
3,196,21.352383
3,197,22.221474
3,198,21.906763
3,199,19.909492
3,200,19.567102
3,201,21.476076
3,202,17.210394
3,203,19.444479
3,204,19.478556
3,205,21.25173
3,206,19.70837
3,207,20.796268
3,208,19.474892
3,209,22.558853
3,210,20.488485
3,211,22.144798
3,212,21.002556
3,213,20.73265
3,214,23.89625
3,215,24.206203
3,216,21.145329
3,217,19.808186
3,218,18.729084
3,219,19.025562
3,220,21.299395
4,1,16.53608
4,2,14.3701935
4,3,14.230525
4,4,14.708923
4,5,15.536109
4,6,14.016259
4,7,15.59252
4,8,15.088404
4,9,14.341231
4,10,14.74791
4,11,13.634538
4,12,13.365018
4,13,15.552205
4,14,12.484968
4,15,17.278019
4,16,13.489111
4,17,11.928402
4,18,14.029015
4,19,14.716413
4,20,13.634562
4,21,15.8554945
4,22,15.291183
4,23,16.475367
4,24,14.428558
4,25,15.182254
4,26,13.748437
4,27,11.903898
4,28,16.753231
4,29,13.474865
4,30,16.008614
4,31,15.450935
4,32,14.669826
4,33,15.244194
4,34,15.495531
4,35,13.065105
4,36,14.708247
4,37,15.68812
4,38,15.440914
4,39,14.541479
4,40,13.6316
4,41,14.964737
4,42,14.49823
4,43,15.935461
4,44,14.932092
4,45,12.918727
4,46,15.071334
4,47,13.508879
4,48,15.2008505
4,49,13.83703
4,50,14.186126
4,51,14.606431
4,52,12.68138
4,53,15.6698675
4,54,16.12509
4,55,13.520931
4,56,17.067371
4,57,14.3685
4,58,15.013093
4,59,14.629486
4,60,13.913824
4,61,14.533899
4,62,15.004454
4,63,14.118797
4,64,15.452669
4,65,15.281852
4,66,15.930358
4,67,15.812874
4,68,18.108795
4,69,15.37936
4,70,13.938923
4,71,13.990583
4,72,15.368576
4,73,15.070033
4,74,15.121954
4,75,15.514558
4,76,16.63664
4,77,13.97953
4,78,17.068007
4,79,16.814878
4,80,17.236172
4,81,16.258904
4,82,16.344685
4,83,14.939531
4,84,14.880258
4,85,13.431119
4,86,15.608601
4,87,15.885734
4,88,15.202092
4,89,15.133948
4,90,16.76899
4,91,15.336101
4,92,14.409951
4,93,15.489323
4,94,13.717764
4,95,17.176495
4,96,16.331608
4,97,14.835386
4,98,17.066622
4,99,16.734085
4,100,15.568271
4,101,14.926655
4,102,17.328365
4,103,15.625142
4,104,14.1918
4,105,15.155087
4,106,16.809452
4,107,14.641804
4,108,16.98098
4,109,17.065475
4,110,15.274678
4,111,14.080419
4,112,17.069307
4,113,16.069883
4,114,15.803714
4,115,16.740145
4,116,14.602542
4,117,15.9075365
4,118,15.540205
4,119,16.510012
4,120,18.243797
4,121,17.010925
4,122,16.553186
4,123,15.865979
4,124,15.623101
4,125,15.587119
4,126,16.749344
4,127,16.156116
4,128,13.881495
4,129,19.0088
4,130,15.873264
4,131,16.785725
4,132,13.967083
4,133,14.983601
4,134,17.428783
4,135,14.957918
4,136,17.209084
4,137,15.534887
4,138,14.435948
4,139,15.509418
4,140,16.283772
4,141,15.133024
4,142,16.749786
4,143,14.313248
4,144,18.180874
4,145,18.253054
4,146,15.801231
4,147,18.021914
4,148,16.067656
4,149,18.736614
4,150,15.294573
4,151,16.667706
4,152,17.103401
4,153,14.457463
4,154,17.428347
4,155,15.853217
4,156,15.915222
4,157,19.030008
4,158,14.289077
4,159,14.272854
4,160,15.510132
4,161,15.527677
4,162,15.346882
4,163,15.135822
4,164,18.302208
4,165,15.347649
4,166,16.651325
4,167,15.752386
4,168,16.516113
4,169,15.591203
4,170,14.314923
4,171,17.193094
4,172,15.125588
4,173,16.399677
4,174,17.245588
4,175,16.711683
4,176,15.343578
4,177,18.67258
4,178,16.82153
4,179,15.762025
4,180,17.87417
4,181,16.67414
4,182,17.372746
4,183,15.418812
4,184,16.583042
4,185,17.37685
4,186,21.261324
4,187,15.462693
4,188,18.065254
4,189,15.978545
4,190,18.578537
4,191,17.239676
4,192,15.807965
4,193,17.91126
4,194,17.874096
4,195,16.564007
4,196,16.583542
4,197,17.077747
4,198,17.006248
4,199,17.481567
4,200,16.958534
4,201,16.50033
4,202,17.997591
4,203,14.158603
4,204,18.20435
4,205,16.230623
4,206,19.415924
4,207,15.746191
4,208,17.618404
4,209,18.688015
4,210,17.281551
4,211,16.951468
4,212,16.656809
4,213,16.56065
4,214,17.302713
4,215,18.184912
4,216,15.756123
4,217,16.195704
4,218,16.633745
4,219,15.536602
4,220,18.617834
5,1,11.678985
5,2,12.994227
5,3,13.981492
5,4,11.963096
5,5,13.929718
5,6,13.254711
5,7,11.347071
5,8,11.74211
5,9,11.690112
5,10,13.2437525
5,11,12.509611
5,12,12.612548
5,13,12.283753
5,14,11.195465
5,15,13.571653
5,16,11.852055
5,17,12.815559
5,18,10.868208
5,19,13.343859
5,20,10.48934
5,21,11.693448
5,22,12.34054
5,23,12.800757
5,24,11.19931
5,25,12.188695
5,26,11.556732
5,27,11.562404
5,28,12.471243
5,29,12.948112
5,30,12.187813
5,31,11.388032
5,32,11.071196
5,33,11.970809
5,34,11.87376
5,35,11.660436
5,36,11.599866
5,37,11.237861
5,38,12.254365
5,39,11.038074
5,40,13.086796
5,41,12.637977
5,42,12.185661
5,43,11.819147
5,44,11.567048
5,45,11.895105
5,46,12.043833
5,47,11.546293
5,48,11.778969
5,49,11.275928
5,50,13.117179
5,51,11.990499
5,52,11.730182
5,53,12.95044
5,54,13.973691
5,55,12.130346
5,56,12.780632
5,57,12.397081
5,58,11.116455
5,59,11.190389
5,60,12.281572
5,61,12.601321
5,62,12.042784
5,63,12.4570055
5,64,14.391156
5,65,12.879752
5,66,13.43169
5,67,11.961445
5,68,12.911423
5,69,11.061646
5,70,11.697654
5,71,12.219125
5,72,13.655354
5,73,12.685041
5,74,10.791975
5,75,12.415395
5,76,12.348585
5,77,12.654022
5,78,13.595738
5,79,12.300305
5,80,13.691893
5,81,11.677942
5,82,12.518904
5,83,12.674281
5,84,13.045623
5,85,12.449352
5,86,12.227428
5,87,12.526746
5,88,13.116317
5,89,12.109402
5,90,13.924254
5,91,13.041021
5,92,12.65301
5,93,12.335147
5,94,10.730927
5,95,13.703199
5,96,12.90562
5,97,13.9714155
5,98,13.426987
5,99,13.696302
5,100,12.731066
5,101,12.829267
5,102,12.842147
5,103,11.92026
5,104,13.437127
5,105,13.410951
5,106,14.042217
5,107,11.640671
5,108,11.813552
5,109,15.133672
5,110,13.509052
5,111,12.3847885
5,112,10.193314
5,113,12.046069
5,114,12.365798
5,115,13.467534
5,116,12.112634
5,117,13.046541
5,118,14.132341
5,119,13.786031
5,120,13.258421
5,121,13.397478
5,122,13.323161
5,123,14.041053
5,124,12.930282
5,125,13.575444
5,126,13.049803
5,127,13.1092825
5,128,12.285471
5,129,12.41457
5,130,13.283889
5,131,11.667877
5,132,13.378113
5,133,13.961074
5,134,13.503205
5,135,13.223318
5,136,13.671751
5,137,13.497018
5,138,12.761607
5,139,13.310506
5,140,12.536557
5,141,12.850166
5,142,12.863538
5,143,13.403609
5,144,13.5738735
5,145,13.774469
5,146,13.217232
5,147,15.299691
5,148,12.428415
5,149,12.222724
5,150,12.119909
5,151,12.70576
5,152,14.964044
5,153,14.212514
5,154,12.792251
5,155,14.441017
5,156,13.234045
5,157,13.973805
5,158,14.599902
5,159,12.475174
5,160,13.164465
5,161,13.773884
5,162,14.171972
5,163,13.417975
5,164,14.107375
5,165,13.839201
5,166,14.014731
5,167,14.413266
5,168,14.368512
5,169,12.684216
5,170,16.15427
5,171,13.396568
5,172,12.521282
5,173,13.274867
5,174,13.161732
5,175,12.978889
5,176,13.160813
5,177,14.186459
5,178,13.118897
5,179,15.112995
5,180,15.747739
5,181,14.637563
5,182,12.153176
5,183,14.584512
5,184,13.291718
5,185,14.418096
5,186,14.311252
5,187,13.971546
5,188,14.301725
5,189,15.222974
5,190,13.912271
5,191,13.085016
5,192,15.727436
5,193,14.463477
5,194,14.406527
5,195,14.417385
5,196,13.968135
5,197,13.075565
5,198,13.499902
5,199,14.009218
5,200,13.807766
5,201,12.820106
5,202,14.505527
5,203,14.476808
5,204,14.198385
5,205,12.942324
5,206,13.592958
5,207,15.1060095
5,208,15.2887335
5,209,13.355303
5,210,14.03938
5,211,13.348783
5,212,13.682114
5,213,15.0653925
5,214,14.893881
5,215,13.121849
5,216,14.341697
5,217,14.621077
5,218,14.164848
5,219,15.3512945
5,220,14.175947
6,1,10.573275
6,2,10.770864
6,3,9.938425
6,4,9.858461
6,5,10.19597
6,6,9.719325
6,7,10.172953
6,8,10.594006
6,9,11.477533
6,10,9.847671
6,11,11.364655
6,12,10.357323
6,13,7.9970055
6,14,10.23382
6,15,10.682741
6,16,9.139398
6,17,9.183965
6,18,9.857546
6,19,10.879912
6,20,11.007316
6,21,11.448704
6,22,8.462853
6,23,9.675665
6,24,9.093722
6,25,9.893152
6,26,11.11778
6,27,9.739669
6,28,9.089385
6,29,10.658688
6,30,10.191456
6,31,9.209939
6,32,10.712221
6,33,9.158057
6,34,10.235015
6,35,10.251027
6,36,9.303348
6,37,9.597338
6,38,11.009242
6,39,9.667665
6,40,9.404645
6,41,10.014123
6,42,10.034197
6,43,10.177433
6,44,10.767655
6,45,10.25442
6,46,10.123159
6,47,9.339304
6,48,8.34842
6,49,10.326832
6,50,11.611686
6,51,11.35257
6,52,9.966203
6,53,12.032805
6,54,9.931907
6,55,9.873922
6,56,10.8774
6,57,9.477924
6,58,10.506796
6,59,9.990896
6,60,11.127836
6,61,11.805022
6,62,10.313824
6,63,11.256289
6,64,9.832993
6,65,10.924833
6,66,10.905812
6,67,10.782853
6,68,9.829392
6,69,9.6245365
6,70,10.968585
6,71,10.618041
6,72,11.228938
6,73,9.947201
6,74,11.653408
6,75,12.520589
6,76,9.848288
6,77,11.039388
6,78,10.320476
6,79,10.444354
6,80,11.39882
6,81,12.5180235
6,82,11.037561
6,83,10.643936
6,84,9.718982
6,85,10.703348
6,86,11.691118
6,87,10.562135
6,88,12.223379
6,89,10.472808
6,90,10.456503
6,91,10.387166
6,92,11.713648
6,93,11.363724
6,94,11.368703
6,95,10.067085
6,96,11.017232
6,97,11.901997
6,98,11.025946
6,99,9.671836
6,100,10.869318
6,101,12.317945
6,102,11.515621
6,103,11.282728
6,104,9.718333
6,105,11.855651
6,106,9.820309
6,107,11.229545
6,108,11.346402
6,109,10.5293865
6,110,12.532874
6,111,11.6647625
6,112,11.442886
6,113,11.981376
6,114,11.355249
6,115,10.989396
6,116,10.963087
6,117,12.574444
6,118,11.0905
6,119,11.142527
6,120,12.822863
6,121,11.342941
6,122,11.554029
6,123,10.76551
6,124,10.97663
6,125,12.47071
6,126,10.949535
6,127,10.740308
6,128,10.593137
6,129,11.626348
6,130,11.633165
6,131,11.992596
6,132,12.230973
6,133,11.016181
6,134,11.25917
6,135,10.3500185
6,136,11.863854
6,137,11.438299
6,138,12.433586
6,139,10.937481
6,140,9.883886
6,141,10.871623
6,142,11.902867
6,143,11.793191
6,144,13.604835
6,145,11.850977
6,146,10.95425
6,147,11.379891
6,148,12.518064
6,149,12.448901
6,150,10.495391
6,151,11.837534
6,152,11.46066
6,153,12.004107
6,154,13.327788
6,155,12.494891
6,156,11.3983555
6,157,13.464678
6,158,10.939856
6,159,10.626104
6,160,11.748881
6,161,11.8581
6,162,12.413187
6,163,11.816647
6,164,12.22075
6,165,10.736053
6,166,12.26656
6,167,12.404774
6,168,11.425155
6,169,11.797386
6,170,11.360426
6,171,11.331327
6,172,12.426663
6,173,11.230483
6,174,10.9320135
6,175,10.933088
6,176,12.3054495
6,177,11.35878
6,178,12.412815
6,179,11.388622
6,180,12.5629425
6,181,11.325562
6,182,10.908355
6,183,11.273217
6,184,13.263446
6,185,13.151293
6,186,10.682889
6,187,11.273147
6,188,11.956768
6,189,11.158439
6,190,12.521802
6,191,12.410407
6,192,11.490062
6,193,15.137102
6,194,11.46803
6,195,11.657309
6,196,11.714591
6,197,12.042638
6,198,10.85563
6,199,12.643802
6,200,12.772368
6,201,10.880489
6,202,11.32423
6,203,11.650212
6,204,13.524763
6,205,14.716249
6,206,12.788993
6,207,14.587124
6,208,12.130148
6,209,12.304518
6,210,12.390971
6,211,12.586143
6,212,12.098704
6,213,12.437104
6,214,14.420315
6,215,12.100521
6,216,11.969387
6,217,11.819894
6,218,12.621244
6,219,14.21425
6,220,11.01126
7,1,8.369953
7,2,8.934185
7,3,9.500373
7,4,8.692926
7,5,8.599456
7,6,9.481619
7,7,9.487866
7,8,8.514274
7,9,8.0848255
7,10,9.567058
7,11,9.363281
7,12,8.753912
7,13,9.415351
7,14,7.560863
7,15,9.004719
7,16,7.7087517
7,17,9.381114
7,18,9.965239
7,19,8.79782
7,20,8.912087
7,21,8.012632
7,22,9.519596
7,23,9.008434
7,24,8.509936
7,25,9.404857
7,26,8.316062
7,27,8.906553
7,28,7.9857125
7,29,10.316733
7,30,8.792915
7,31,10.072436
7,32,8.268327
7,33,9.5663
7,34,8.866917
7,35,9.168064
7,36,9.004262
7,37,9.238967
7,38,9.95194
7,39,9.672469
7,40,10.240693
7,41,9.559137
7,42,8.762346
7,43,9.292147
7,44,7.9063816
7,45,8.127199
7,46,9.222165
7,47,8.7614
7,48,9.368807
7,49,8.295612
7,50,10.012839
7,51,9.301905
7,52,9.210325
7,53,8.897891
7,54,9.165649
7,55,10.176761
7,56,9.447032
7,57,9.401201
7,58,10.33023
7,59,8.828312
7,60,9.782846
7,61,9.352589
7,62,10.434694
7,63,8.954756
7,64,9.184601
7,65,9.513661
7,66,9.377235
7,67,8.8383465
7,68,9.10087
7,69,8.727614
7,70,8.113963
7,71,10.4079485
7,72,9.727157
7,73,7.538572
7,74,9.421686
7,75,10.180422
7,76,8.023003
7,77,8.662158
7,78,10.521452
7,79,9.865893
7,80,9.6632395
7,81,9.015375
7,82,8.299122
7,83,9.254548
7,84,9.737233
7,85,8.714327
7,86,9.910443
7,87,11.470316
7,88,9.998144
7,89,8.706173
7,90,9.88254
7,91,8.92041
7,92,10.76676
7,93,10.044806
7,94,8.693984
7,95,9.143795
7,96,10.400432
7,97,9.559689
7,98,10.497431
7,99,10.119814
7,100,10.225249
7,101,10.78724
7,102,10.13483
7,103,9.680855
7,104,9.293412
7,105,9.773459
7,106,10.135734
7,107,11.347578
7,108,9.3943205
7,109,10.018789
7,110,8.056627
7,111,9.638488
7,112,9.516035
7,113,11.308478
7,114,10.296651
7,115,9.782012
7,116,9.426241
7,117,9.4032755
7,118,9.43943
7,119,9.6008005
7,120,10.5520115
7,121,8.146656
7,122,11.892684
7,123,9.546298
7,124,9.799546
7,125,9.850758
7,126,9.366109
7,127,10.468008
7,128,9.937723
7,129,10.019362
7,130,9.9817
7,131,10.487801
7,132,9.969682
7,133,10.387721
7,134,10.600045
7,135,9.328318
7,136,9.517444
7,137,10.103696
7,138,9.004205
7,139,9.103373
7,140,8.962223
7,141,9.341121
7,142,9.401101
7,143,10.415445
7,144,9.888561
7,145,8.195732
7,146,9.249945
7,147,10.077273
7,148,10.37612
7,149,9.918729
7,150,8.733067
7,151,9.218431
7,152,11.119052
7,153,10.884797
7,154,11.375936
7,155,9.782135
7,156,10.961353
7,157,9.739908
7,158,11.690628
7,159,10.346692
7,160,9.208977
7,161,11.677578
7,162,10.511893
7,163,11.000813
7,164,11.431149
7,165,9.96681
7,166,11.398616
7,167,9.61336
7,168,10.754504
7,169,11.769141
7,170,10.221955
7,171,11.970591
7,172,9.194939
7,173,10.964284
7,174,10.529514
7,175,10.252914
7,176,10.34892
7,177,9.650306
7,178,11.065427
7,179,10.294176
7,180,11.774971
7,181,10.665948
7,182,10.074834
7,183,10.763848
7,184,10.239133
7,185,9.855514
7,186,11.840026
7,187,11.034263
7,188,10.867675
7,189,11.4770775
7,190,10.97901
7,191,13.481638
7,192,9.3681
7,193,10.770499
7,194,10.119944
7,195,11.081146
7,196,10.902724
7,197,9.840202
7,198,11.536102
7,199,10.30573
7,200,10.314035
7,201,9.540282
7,202,9.916317
7,203,11.803264
7,204,10.467108
7,205,10.615546
7,206,9.730461
7,207,10.082437
7,208,11.206858
7,209,10.883265
7,210,11.413094
7,211,11.361084
7,212,10.832632
7,213,12.673295
7,214,10.514864
7,215,11.669681
7,216,11.035684
7,217,11.2453785
7,218,11.114987
7,219,10.239829
7,220,10.220061
8,1,8.097514
8,2,8.226976
8,3,7.1894865
8,4,7.8578324
8,5,7.4512978
8,6,7.6557083
8,7,7.308956
8,8,7.885502
