epoch,iteration,accuracy
15,41,0.53125
15,42,0.53125
15,43,0.5
15,44,0.515625
15,45,0.515625
15,46,0.546875
15,47,0.46875
15,48,0.453125
15,49,0.59375
15,50,0.5
15,51,0.546875
15,52,0.546875
15,53,0.515625
15,54,0.53125
15,55,0.453125
15,56,0.5
15,57,0.515625
15,58,0.515625
15,59,0.5
15,60,0.46875
15,61,0.515625
15,62,0.5
15,63,0.453125
15,64,0.5
15,65,0.484375
15,66,0.578125
15,67,0.5
15,68,0.5
15,69,0.515625
15,70,0.4375
15,71,0.5
15,72,0.53125
15,73,0.546875
15,74,0.5
15,75,0.4375
15,76,0.5
15,77,0.5
15,78,0.484375
15,79,0.421875
15,80,0.609375
15,81,0.4375
15,82,0.390625
15,83,0.53125
15,84,0.53125
15,85,0.5
15,86,0.421875
15,87,0.578125
15,88,0.5
15,89,0.5
15,90,0.46875
15,91,0.4375
15,92,0.5
15,93,0.578125
15,94,0.4375
15,95,0.484375
15,96,0.46875
15,97,0.484375
15,98,0.546875
15,99,0.515625
15,100,0.515625
15,101,0.5
15,102,0.515625
15,103,0.515625
15,104,0.5625
15,105,0.4375
15,106,0.546875
15,107,0.515625
15,108,0.453125
15,109,0.5625
15,110,0.546875
16,1,0.484375
16,2,0.5625
16,3,0.5
16,4,0.515625
16,5,0.515625
16,6,0.515625
16,7,0.484375
16,8,0.484375
16,9,0.421875
16,10,0.53125
16,11,0.5
16,12,0.5
16,13,0.484375
16,14,0.46875
16,15,0.515625
16,16,0.453125
16,17,0.46875
16,18,0.5625
16,19,0.46875
16,20,0.484375
16,21,0.5625
16,22,0.46875
16,23,0.53125
16,24,0.515625
16,25,0.484375
16,26,0.546875
16,27,0.5
16,28,0.5
16,29,0.4375
16,30,0.59375
16,31,0.5
16,32,0.609375
16,33,0.546875
16,34,0.515625
16,35,0.515625
16,36,0.515625
16,37,0.5
16,38,0.53125
16,39,0.546875
16,40,0.578125
16,41,0.484375
16,42,0.453125
16,43,0.59375
16,44,0.53125
16,45,0.46875
16,46,0.484375
16,47,0.515625
16,48,0.546875
16,49,0.484375
16,50,0.421875
16,51,0.484375
16,52,0.515625
16,53,0.546875
16,54,0.515625
16,55,0.5
16,56,0.578125
16,57,0.484375
16,58,0.4375
16,59,0.515625
16,60,0.546875
16,61,0.453125
16,62,0.53125
16,63,0.5
16,64,0.4375
16,65,0.546875
16,66,0.46875
16,67,0.5625
16,68,0.53125
16,69,0.546875
16,70,0.46875
16,71,0.46875
16,72,0.46875
16,73,0.53125
16,74,0.578125
16,75,0.578125
16,76,0.53125
16,77,0.546875
16,78,0.53125
16,79,0.5
16,80,0.5625
16,81,0.53125
16,82,0.40625
16,83,0.40625
16,84,0.453125
16,85,0.484375
16,86,0.40625
16,87,0.4375
16,88,0.578125
16,89,0.59375
16,90,0.5625
16,91,0.53125
16,92,0.46875
16,93,0.546875
16,94,0.515625
16,95,0.46875
16,96,0.53125
16,97,0.53125
16,98,0.515625
16,99,0.46875
16,100,0.4375
16,101,0.5
16,102,0.46875
16,103,0.5
16,104,0.578125
16,105,0.59375
16,106,0.59375
16,107,0.453125
16,108,0.515625
16,109,0.53125
16,110,0.46875
17,1,0.515625
17,2,0.5
17,3,0.453125
17,4,0.5625
17,5,0.484375
17,6,0.5
17,7,0.53125
17,8,0.5625
17,9,0.515625
17,10,0.609375
17,11,0.5625
17,12,0.515625
17,13,0.484375
17,14,0.484375
17,15,0.453125
17,16,0.484375
17,17,0.53125
17,18,0.515625
17,19,0.4375
17,20,0.546875
17,21,0.515625
17,22,0.53125
17,23,0.578125
17,24,0.4375
17,25,0.4375
17,26,0.515625
17,27,0.4375
17,28,0.546875
17,29,0.5
17,30,0.5
17,31,0.4375
17,32,0.515625
17,33,0.484375
17,34,0.46875
17,35,0.53125
17,36,0.484375
17,37,0.4375
17,38,0.546875
17,39,0.5
17,40,0.4375
17,41,0.484375
17,42,0.484375
17,43,0.53125
17,44,0.5
17,45,0.5625
17,46,0.484375
17,47,0.453125
17,48,0.53125
17,49,0.53125
17,50,0.53125
17,51,0.484375
17,52,0.4375
17,53,0.484375
17,54,0.515625
17,55,0.484375
17,56,0.453125
17,57,0.453125
17,58,0.515625
17,59,0.515625
17,60,0.515625
17,61,0.515625
17,62,0.546875
17,63,0.5625
17,64,0.453125
17,65,0.46875
17,66,0.546875
17,67,0.5
17,68,0.484375
17,69,0.515625
17,70,0.546875
17,71,0.546875
17,72,0.53125
17,73,0.5
17,74,0.546875
17,75,0.515625
17,76,0.5
17,77,0.484375
17,78,0.484375
17,79,0.421875
17,80,0.453125
17,81,0.5
17,82,0.515625
17,83,0.484375
17,84,0.578125
17,85,0.4375
17,86,0.515625
17,87,0.46875
17,88,0.515625
17,89,0.453125
17,90,0.484375
17,91,0.484375
17,92,0.453125
17,93,0.484375
17,94,0.5
17,95,0.46875
17,96,0.5
17,97,0.515625
17,98,0.5
17,99,0.515625
17,100,0.484375
17,101,0.453125
17,102,0.5
17,103,0.53125
17,104,0.515625
17,105,0.5625
17,106,0.484375
17,107,0.5625
17,108,0.4375
17,109,0.53125
17,110,0.5
18,1,0.5
18,2,0.546875
18,3,0.53125
18,4,0.515625
18,5,0.4375
18,6,0.53125
18,7,0.515625
18,8,0.421875
18,9,0.484375
18,10,0.484375
18,11,0.5
18,12,0.5625
18,13,0.53125
18,14,0.453125
18,15,0.484375
18,16,0.515625
18,17,0.59375
18,18,0.5
18,19,0.515625
18,20,0.640625
18,21,0.515625
18,22,0.5
18,23,0.515625
18,24,0.5
18,25,0.59375
18,26,0.578125
18,27,0.46875
18,28,0.5625
18,29,0.53125
18,30,0.484375
18,31,0.515625
18,32,0.453125
18,33,0.546875
18,34,0.4375
18,35,0.453125
18,36,0.5
18,37,0.4375
18,38,0.53125
18,39,0.421875
18,40,0.46875
18,41,0.484375
18,42,0.5625
18,43,0.46875
18,44,0.390625
18,45,0.453125
18,46,0.5625
18,47,0.53125
18,48,0.546875
18,49,0.46875
18,50,0.46875
18,51,0.5
18,52,0.515625
18,53,0.578125
18,54,0.5625
18,55,0.46875
18,56,0.453125
18,57,0.515625
18,58,0.5
18,59,0.5
18,60,0.46875
18,61,0.484375
18,62,0.46875
18,63,0.53125
18,64,0.515625
18,65,0.5
18,66,0.53125
18,67,0.453125
18,68,0.484375
18,69,0.546875
18,70,0.515625
18,71,0.546875
18,72,0.546875
18,73,0.484375
18,74,0.5
18,75,0.53125
18,76,0.515625
18,77,0.484375
18,78,0.5
18,79,0.46875
18,80,0.53125
18,81,0.5625
18,82,0.5
18,83,0.5
18,84,0.453125
18,85,0.59375
18,86,0.46875
18,87,0.46875
18,88,0.4375
18,89,0.578125
18,90,0.484375
18,91,0.5
18,92,0.46875
18,93,0.46875
18,94,0.453125
18,95,0.546875
18,96,0.484375
18,97,0.546875
18,98,0.453125
18,99,0.53125
18,100,0.53125
18,101,0.5
18,102,0.53125
18,103,0.4375
18,104,0.59375
18,105,0.484375
18,106,0.453125
18,107,0.5625
18,108,0.453125
18,109,0.453125
18,110,0.53125
19,1,0.484375
19,2,0.546875
19,3,0.484375
19,4,0.40625
19,5,0.578125
19,6,0.453125
19,7,0.515625
19,8,0.5625
19,9,0.5625
19,10,0.4375
19,11,0.46875
19,12,0.4375
19,13,0.515625
19,14,0.5
19,15,0.46875
19,16,0.5
19,17,0.5
19,18,0.515625
19,19,0.53125
19,20,0.375
19,21,0.4375
19,22,0.53125
19,23,0.5625
19,24,0.40625
19,25,0.5625
19,26,0.5625
19,27,0.453125
19,28,0.46875
19,29,0.53125
19,30,0.5625
19,31,0.4375
19,32,0.4375
19,33,0.515625
19,34,0.5
19,35,0.53125
19,36,0.5
19,37,0.5
19,38,0.5625
19,39,0.515625
19,40,0.5
19,41,0.5
19,42,0.484375
19,43,0.5
19,44,0.421875
19,45,0.578125
19,46,0.5625
19,47,0.46875
19,48,0.484375
19,49,0.453125
19,50,0.484375
19,51,0.515625
19,52,0.578125
19,53,0.5
19,54,0.453125
19,55,0.453125
19,56,0.546875
19,57,0.453125
19,58,0.515625
19,59,0.4375
19,60,0.5
19,61,0.421875
19,62,0.484375
19,63,0.484375
19,64,0.515625
19,65,0.5
19,66,0.4375
19,67,0.53125
19,68,0.515625
19,69,0.46875
19,70,0.421875
19,71,0.515625
19,72,0.484375
19,73,0.484375
19,74,0.515625
19,75,0.484375
19,76,0.59375
19,77,0.53125
19,78,0.46875
19,79,0.484375
19,80,0.5
19,81,0.421875
19,82,0.46875
19,83,0.484375
19,84,0.515625
19,85,0.5
19,86,0.46875
19,87,0.5
19,88,0.484375
19,89,0.515625
19,90,0.515625
19,91,0.484375
19,92,0.453125
19,93,0.484375
19,94,0.515625
19,95,0.515625
19,96,0.453125
19,97,0.46875
19,98,0.46875
19,99,0.546875
19,100,0.40625
19,101,0.484375
19,102,0.484375
19,103,0.546875
19,104,0.4375
19,105,0.5
19,106,0.5625
19,107,0.59375
19,108,0.484375
19,109,0.484375
19,110,0.546875
20,1,0.484375
20,2,0.546875
20,3,0.578125
20,4,0.546875
20,5,0.53125
20,6,0.46875
20,7,0.484375
20,8,0.484375
20,9,0.453125
20,10,0.5625
20,11,0.484375
20,12,0.5
20,13,0.46875
20,14,0.40625
20,15,0.53125
20,16,0.453125
20,17,0.484375
20,18,0.515625
20,19,0.53125
20,20,0.53125
20,21,0.546875
20,22,0.53125
20,23,0.515625
20,24,0.421875
20,25,0.53125
20,26,0.53125
20,27,0.53125
20,28,0.515625
20,29,0.4375
20,30,0.5
20,31,0.484375
20,32,0.546875
20,33,0.453125
20,34,0.46875
20,35,0.5
20,36,0.59375
20,37,0.5
20,38,0.5
20,39,0.5
20,40,0.46875
20,41,0.484375
20,42,0.5
20,43,0.546875
20,44,0.5
20,45,0.484375
20,46,0.59375
20,47,0.5
20,48,0.453125
20,49,0.53125
20,50,0.46875
20,51,0.453125
20,52,0.578125
20,53,0.546875
20,54,0.46875
20,55,0.5
20,56,0.546875
20,57,0.5
20,58,0.546875
20,59,0.515625
20,60,0.484375
20,61,0.515625
20,62,0.4375
20,63,0.5
20,64,0.53125
20,65,0.515625
20,66,0.515625
20,67,0.453125
20,68,0.578125
20,69,0.453125
20,70,0.546875
20,71,0.5625
20,72,0.5625
20,73,0.421875
20,74,0.453125
20,75,0.546875
20,76,0.40625
20,77,0.5
20,78,0.5
20,79,0.578125
20,80,0.5625
20,81,0.546875
20,82,0.484375
20,83,0.578125
20,84,0.578125
20,85,0.546875
20,86,0.53125
20,87,0.5625
20,88,0.453125
20,89,0.53125
20,90,0.4375
20,91,0.40625
20,92,0.4375
20,93,0.546875
20,94,0.546875
20,95,0.375
20,96,0.53125
20,97,0.515625
20,98,0.53125
20,99,0.46875
20,100,0.46875
20,101,0.5
20,102,0.484375
20,103,0.46875
20,104,0.5
20,105,0.53125
20,106,0.515625
20,107,0.515625
20,108,0.4375
20,109,0.453125
20,110,0.53125
21,1,0.546875
21,2,0.46875
21,3,0.4375
21,4,0.484375
21,5,0.53125
21,6,0.484375
21,7,0.546875
21,8,0.4375
21,9,0.46875
21,10,0.46875
21,11,0.515625
21,12,0.5625
21,13,0.578125
21,14,0.546875
21,15,0.46875
21,16,0.484375
21,17,0.53125
21,18,0.5
21,19,0.375
21,20,0.5
21,21,0.421875
21,22,0.53125
21,23,0.53125
21,24,0.53125
21,25,0.5
21,26,0.515625
21,27,0.359375
21,28,0.453125
21,29,0.546875
21,30,0.46875
21,31,0.515625
21,32,0.5
21,33,0.515625
21,34,0.40625
21,35,0.484375
21,36,0.53125
21,37,0.546875
21,38,0.578125
21,39,0.4375
21,40,0.46875
21,41,0.53125
21,42,0.5
21,43,0.46875
21,44,0.484375
21,45,0.5625
21,46,0.5
21,47,0.484375
21,48,0.53125
21,49,0.5625
21,50,0.484375
21,51,0.484375
21,52,0.484375
21,53,0.5
21,54,0.46875
21,55,0.4375
21,56,0.5
21,57,0.53125
21,58,0.5
21,59,0.484375
21,60,0.5
21,61,0.609375
21,62,0.546875
21,63,0.5625
21,64,0.484375
21,65,0.5625
21,66,0.484375
21,67,0.421875
21,68,0.484375
21,69,0.5
21,70,0.53125
21,71,0.484375
21,72,0.46875
21,73,0.5
21,74,0.40625
21,75,0.609375
21,76,0.484375
21,77,0.453125
21,78,0.390625
21,79,0.453125
21,80,0.546875
21,81,0.421875
21,82,0.4375
21,83,0.46875
21,84,0.5
21,85,0.46875
21,86,0.484375
21,87,0.578125
21,88,0.5
21,89,0.5
21,90,0.5
21,91,0.484375
21,92,0.453125
21,93,0.453125
21,94,0.546875
21,95,0.5625
21,96,0.53125
21,97,0.5
21,98,0.484375
21,99,0.5
21,100,0.4375
21,101,0.453125
21,102,0.5
21,103,0.515625
21,104,0.546875
21,105,0.546875
21,106,0.453125
21,107,0.5
21,108,0.5
21,109,0.484375
21,110,0.484375
22,1,0.484375
22,2,0.53125
22,3,0.578125
22,4,0.546875
22,5,0.53125
22,6,0.515625
22,7,0.46875
22,8,0.515625
22,9,0.46875
22,10,0.53125
22,11,0.484375
22,12,0.53125
22,13,0.453125
22,14,0.484375
22,15,0.484375
22,16,0.484375
22,17,0.5625
22,18,0.484375
22,19,0.5
22,20,0.4375
22,21,0.390625
22,22,0.53125
22,23,0.5625
22,24,0.453125
22,25,0.390625
22,26,0.5625
22,27,0.453125
22,28,0.484375
22,29,0.578125
22,30,0.453125
22,31,0.46875
22,32,0.46875
22,33,0.453125
22,34,0.453125
22,35,0.46875
22,36,0.546875
22,37,0.5
22,38,0.484375
22,39,0.4375
22,40,0.5625
22,41,0.515625
22,42,0.484375
22,43,0.40625
22,44,0.53125
22,45,0.375
22,46,0.546875
22,47,0.4375
22,48,0.53125
22,49,0.5
22,50,0.46875
22,51,0.546875
22,52,0.484375
22,53,0.53125
22,54,0.546875
22,55,0.484375
22,56,0.515625
22,57,0.53125
22,58,0.484375
22,59,0.484375
22,60,0.5
22,61,0.53125
22,62,0.484375
22,63,0.46875
22,64,0.4375
22,65,0.578125
22,66,0.453125
22,67,0.484375
22,68,0.484375
22,69,0.515625
22,70,0.5
22,71,0.546875
22,72,0.5
22,73,0.53125
22,74,0.46875
22,75,0.53125
22,76,0.515625
22,77,0.640625
22,78,0.515625
22,79,0.515625
22,80,0.40625
22,81,0.546875
22,82,0.53125
22,83,0.515625
22,84,0.53125
22,85,0.515625
22,86,0.5625
22,87,0.546875
22,88,0.515625
22,89,0.484375
22,90,0.484375
22,91,0.5
22,92,0.484375
22,93,0.5
22,94,0.515625
22,95,0.578125
22,96,0.5
22,97,0.484375
22,98,0.484375
22,99,0.484375
22,100,0.5
22,101,0.46875
22,102,0.5
22,103,0.375
22,104,0.46875
22,105,0.5
22,106,0.4375
22,107,0.46875
22,108,0.453125
22,109,0.453125
22,110,0.515625
23,1,0.4375
23,2,0.484375
23,3,0.53125
23,4,0.53125
23,5,0.484375
23,6,0.546875
23,7,0.578125
23,8,0.5
23,9,0.53125
23,10,0.421875
23,11,0.53125
23,12,0.515625
23,13,0.484375
23,14,0.53125
23,15,0.421875
23,16,0.5
23,17,0.421875
23,18,0.515625
23,19,0.5
23,20,0.5
23,21,0.515625
23,22,0.484375
23,23,0.5
23,24,0.515625
23,25,0.515625
23,26,0.484375
23,27,0.484375
23,28,0.453125
23,29,0.53125
23,30,0.53125
23,31,0.515625
23,32,0.421875
23,33,0.546875
23,34,0.5625
23,35,0.53125
23,36,0.5
23,37,0.453125
23,38,0.53125
23,39,0.53125
23,40,0.515625
23,41,0.515625
23,42,0.546875
23,43,0.46875
23,44,0.53125
23,45,0.484375
23,46,0.53125
23,47,0.515625
23,48,0.46875
23,49,0.5
23,50,0.4375
23,51,0.515625
23,52,0.46875
23,53,0.46875
23,54,0.53125
23,55,0.484375
23,56,0.53125
23,57,0.5
23,58,0.46875
23,59,0.484375
23,60,0.453125
23,61,0.453125
23,62,0.484375
23,63,0.5
23,64,0.46875
23,65,0.5625
23,66,0.5625
23,67,0.453125
23,68,0.484375
23,69,0.515625
23,70,0.546875
23,71,0.484375
23,72,0.546875
23,73,0.515625
23,74,0.484375
23,75,0.546875
23,76,0.53125
23,77,0.515625
23,78,0.484375
23,79,0.453125
23,80,0.5625
23,81,0.453125
23,82,0.546875
23,83,0.609375
23,84,0.4375
23,85,0.53125
23,86,0.453125
23,87,0.5
23,88,0.515625
23,89,0.484375
23,90,0.5
23,91,0.515625
23,92,0.5
23,93,0.484375
23,94,0.390625
23,95,0.53125
23,96,0.5625
23,97,0.546875
23,98,0.453125
23,99,0.484375
23,100,0.5625
23,101,0.46875
23,102,0.5
23,103,0.53125
23,104,0.484375
23,105,0.5625
23,106,0.5
23,107,0.484375
23,108,0.5
23,109,0.484375
23,110,0.53125
24,1,0.515625
24,2,0.5
24,3,0.453125
24,4,0.484375
24,5,0.53125
24,6,0.46875
24,7,0.53125
24,8,0.5
24,9,0.515625
24,10,0.546875
24,11,0.5
24,12,0.46875
24,13,0.546875
24,14,0.46875
24,15,0.46875
24,16,0.484375
24,17,0.53125
24,18,0.4375
24,19,0.515625
24,20,0.5
24,21,0.421875
24,22,0.5
24,23,0.546875
24,24,0.546875
24,25,0.484375
24,26,0.40625
24,27,0.484375
24,28,0.515625
24,29,0.546875
24,30,0.625
24,31,0.46875
24,32,0.546875
24,33,0.453125
24,34,0.5625
24,35,0.5
24,36,0.5625
24,37,0.5
24,38,0.59375
24,39,0.546875
24,40,0.515625
24,41,0.46875
24,42,0.515625
24,43,0.453125
24,44,0.5
24,45,0.5625
24,46,0.46875
24,47,0.484375
24,48,0.484375
24,49,0.515625
24,50,0.453125
24,51,0.40625
24,52,0.5
24,53,0.453125
24,54,0.484375
24,55,0.546875
24,56,0.515625
24,57,0.515625
24,58,0.484375
24,59,0.484375
24,60,0.46875
24,61,0.46875
24,62,0.5625
24,63,0.5
24,64,0.546875
24,65,0.5
24,66,0.484375
24,67,0.5
24,68,0.46875
24,69,0.515625
24,70,0.5
24,71,0.515625
24,72,0.53125
24,73,0.46875
24,74,0.578125
24,75,0.484375
24,76,0.515625
24,77,0.46875
24,78,0.59375
24,79,0.46875
24,80,0.484375
24,81,0.453125
24,82,0.4375
24,83,0.515625
24,84,0.484375
24,85,0.5625
24,86,0.453125
24,87,0.453125
24,88,0.515625
24,89,0.484375
24,90,0.453125
24,91,0.5
24,92,0.53125
24,93,0.484375
24,94,0.5
24,95,0.546875
24,96,0.5
24,97,0.421875
24,98,0.515625
24,99,0.53125
24,100,0.625
24,101,0.546875
24,102,0.515625
24,103,0.484375
24,104,0.53125
24,105,0.515625
24,106,0.515625
24,107,0.484375
24,108,0.5
24,109,0.484375
24,110,0.46875
25,1,0.515625
25,2,0.546875
25,3,0.578125
25,4,0.453125
25,5,0.515625
25,6,0.53125
25,7,0.46875
25,8,0.453125
25,9,0.515625
25,10,0.453125
25,11,0.578125
25,12,0.515625
25,13,0.5
25,14,0.484375
25,15,0.5
25,16,0.4375
25,17,0.40625
25,18,0.578125
25,19,0.546875
25,20,0.40625
25,21,0.515625
25,22,0.515625
25,23,0.515625
25,24,0.46875
25,25,0.46875
25,26,0.453125
25,27,0.5
25,28,0.421875
25,29,0.40625
25,30,0.53125
25,31,0.53125
25,32,0.453125
25,33,0.515625
25,34,0.5625
25,35,0.46875
25,36,0.515625
25,37,0.546875
25,38,0.515625
25,39,0.5
25,40,0.53125
25,41,0.53125
25,42,0.53125
25,43,0.5
25,44,0.5
25,45,0.4375
25,46,0.546875
25,47,0.484375
25,48,0.59375
25,49,0.484375
25,50,0.5
25,51,0.546875
25,52,0.578125
25,53,0.484375
25,54,0.453125
25,55,0.578125
25,56,0.53125
25,57,0.46875
25,58,0.53125
25,59,0.53125
25,60,0.578125
25,61,0.421875
25,62,0.484375
25,63,0.421875
25,64,0.53125
25,65,0.5
25,66,0.578125
25,67,0.5
25,68,0.46875
25,69,0.546875
25,70,0.515625
25,71,0.53125
25,72,0.546875
25,73,0.484375
25,74,0.546875
25,75,0.546875
25,76,0.5625
25,77,0.484375
25,78,0.5
25,79,0.46875
25,80,0.546875
25,81,0.421875
25,82,0.46875
25,83,0.546875
25,84,0.453125
25,85,0.53125
25,86,0.515625
25,87,0.515625
25,88,0.4375
25,89,0.484375
25,90,0.515625
25,91,0.546875
25,92,0.546875
25,93,0.546875
25,94,0.546875
25,95,0.578125
25,96,0.484375
25,97,0.5
25,98,0.546875
25,99,0.5
25,100,0.515625
25,101,0.5625
25,102,0.453125
25,103,0.53125
25,104,0.46875
25,105,0.46875
25,106,0.515625
25,107,0.5625
25,108,0.53125
25,109,0.5
25,110,0.453125
26,1,0.546875
26,2,0.5
26,3,0.46875
26,4,0.515625
26,5,0.46875
26,6,0.453125
26,7,0.484375
26,8,0.46875
26,9,0.5
26,10,0.453125
26,11,0.515625
26,12,0.5625
26,13,0.515625
26,14,0.515625
26,15,0.515625
26,16,0.421875
26,17,0.59375
26,18,0.484375
26,19,0.46875
26,20,0.40625
26,21,0.546875
26,22,0.5
26,23,0.484375
26,24,0.53125
26,25,0.59375
26,26,0.53125
26,27,0.46875
26,28,0.5625
26,29,0.453125
26,30,0.546875
26,31,0.4375
26,32,0.53125
26,33,0.453125
26,34,0.484375
26,35,0.578125
26,36,0.53125
26,37,0.453125
26,38,0.53125
26,39,0.515625
26,40,0.53125
26,41,0.5625
26,42,0.4375
26,43,0.515625
26,44,0.53125
26,45,0.484375
26,46,0.53125
26,47,0.5
26,48,0.4375
26,49,0.4375
26,50,0.46875
26,51,0.5
26,52,0.5
26,53,0.46875
26,54,0.546875
26,55,0.53125
26,56,0.453125
26,57,0.5
26,58,0.4375
26,59,0.515625
26,60,0.46875
26,61,0.546875
26,62,0.5
26,63,0.578125
26,64,0.53125
26,65,0.53125
26,66,0.515625
26,67,0.515625
26,68,0.515625
26,69,0.515625
26,70,0.4375
26,71,0.5
26,72,0.46875
26,73,0.53125
26,74,0.5625
26,75,0.515625
26,76,0.46875
26,77,0.4375
26,78,0.5625
26,79,0.5625
26,80,0.453125
26,81,0.53125
26,82,0.4375
26,83,0.5
26,84,0.5625
26,85,0.484375
26,86,0.5
26,87,0.5
26,88,0.484375
26,89,0.46875
26,90,0.578125
26,91,0.515625
26,92,0.546875
26,93,0.5
26,94,0.5
26,95,0.46875
26,96,0.484375
26,97,0.5625
26,98,0.484375
26,99,0.5
26,100,0.46875
26,101,0.53125
26,102,0.484375
26,103,0.453125
26,104,0.484375
26,105,0.53125
26,106,0.421875
26,107,0.484375
26,108,0.53125
26,109,0.5
26,110,0.546875
27,1,0.5625
27,2,0.546875
27,3,0.53125
27,4,0.578125
27,5,0.484375
27,6,0.421875
27,7,0.515625
27,8,0.53125
27,9,0.515625
27,10,0.53125
27,11,0.40625
27,12,0.5
27,13,0.46875
27,14,0.484375
27,15,0.515625
27,16,0.546875
27,17,0.453125
27,18,0.53125
27,19,0.59375
27,20,0.53125
27,21,0.53125
27,22,0.453125
27,23,0.453125
27,24,0.5625
27,25,0.59375
27,26,0.515625
27,27,0.46875
27,28,0.453125
27,29,0.40625
27,30,0.5
27,31,0.5
27,32,0.546875
27,33,0.515625
27,34,0.515625
27,35,0.5
27,36,0.546875
27,37,0.53125
27,38,0.484375
27,39,0.484375
27,40,0.5625
27,41,0.46875
27,42,0.46875
27,43,0.5
27,44,0.515625
27,45,0.484375
27,46,0.5
27,47,0.515625
27,48,0.421875
27,49,0.5
27,50,0.5
27,51,0.46875
27,52,0.421875
27,53,0.453125
27,54,0.453125
27,55,0.4375
27,56,0.53125
27,57,0.53125
27,58,0.515625
27,59,0.515625
27,60,0.453125
27,61,0.5
27,62,0.421875
27,63,0.46875
27,64,0.578125
27,65,0.484375
27,66,0.484375
27,67,0.5625
27,68,0.484375
27,69,0.53125
27,70,0.546875
27,71,0.484375
27,72,0.515625
27,73,0.46875
27,74,0.5625
27,75,0.484375
27,76,0.484375
27,77,0.578125
27,78,0.421875
27,79,0.53125
27,80,0.484375
27,81,0.5
27,82,0.484375
27,83,0.53125
27,84,0.5625
27,85,0.4375
27,86,0.515625
27,87,0.5625
27,88,0.484375
27,89,0.484375
27,90,0.53125
27,91,0.53125
27,92,0.546875
27,93,0.484375
27,94,0.546875
27,95,0.4375
27,96,0.453125
27,97,0.421875
27,98,0.5
27,99,0.5625
27,100,0.5
27,101,0.515625
27,102,0.5625
27,103,0.46875
27,104,0.53125
27,105,0.578125
27,106,0.453125
27,107,0.5
27,108,0.453125
27,109,0.5
27,110,0.46875
28,1,0.515625
28,2,0.421875
28,3,0.5
28,4,0.515625
28,5,0.53125
28,6,0.515625
28,7,0.453125
28,8,0.53125
28,9,0.46875
28,10,0.5625
28,11,0.578125
28,12,0.5625
28,13,0.484375
28,14,0.578125
28,15,0.515625
28,16,0.453125
28,17,0.5
28,18,0.453125
28,19,0.578125
28,20,0.515625
28,21,0.4375
28,22,0.46875
28,23,0.421875
28,24,0.515625
28,25,0.5
28,26,0.546875
28,27,0.5
28,28,0.484375
28,29,0.53125
28,30,0.5
28,31,0.546875
28,32,0.515625
28,33,0.421875
28,34,0.484375
28,35,0.5
28,36,0.453125
28,37,0.515625
28,38,0.53125
28,39,0.515625
28,40,0.546875
28,41,0.46875
28,42,0.5
28,43,0.546875
28,44,0.46875
28,45,0.453125
28,46,0.484375
28,47,0.4375
28,48,0.5
28,49,0.484375
28,50,0.546875
28,51,0.5
28,52,0.4375
28,53,0.46875
28,54,0.4375
28,55,0.453125
28,56,0.5
28,57,0.453125
28,58,0.578125
28,59,0.53125
28,60,0.484375
28,61,0.375
28,62,0.515625
28,63,0.453125
28,64,0.53125
28,65,0.5625
28,66,0.4375
28,67,0.546875
28,68,0.53125
28,69,0.53125
28,70,0.484375
28,71,0.34375
28,72,0.46875
28,73,0.5
28,74,0.453125
28,75,0.4375
28,76,0.421875
28,77,0.484375
28,78,0.515625
28,79,0.515625
28,80,0.484375
28,81,0.484375
28,82,0.515625
28,83,0.484375
28,84,0.5625
28,85,0.5625
28,86,0.484375
28,87,0.46875
28,88,0.5625
28,89,0.53125
28,90,0.515625
28,91,0.46875
28,92,0.53125
28,93,0.4375
28,94,0.53125
28,95,0.515625
28,96,0.359375
28,97,0.453125
28,98,0.421875
28,99,0.546875
28,100,0.5
28,101,0.578125
28,102,0.53125
28,103,0.453125
28,104,0.5
28,105,0.5625
28,106,0.546875
28,107,0.484375
28,108,0.484375
28,109,0.421875
28,110,0.453125
29,1,0.53125
29,2,0.484375
29,3,0.5625
29,4,0.40625
29,5,0.5625
29,6,0.5
29,7,0.5
29,8,0.5
29,9,0.515625
29,10,0.5
29,11,0.515625
29,12,0.53125
29,13,0.5
29,14,0.46875
29,15,0.515625
29,16,0.484375
29,17,0.46875
29,18,0.53125
29,19,0.484375
29,20,0.484375
29,21,0.46875
29,22,0.484375
29,23,0.515625
29,24,0.46875
29,25,0.453125
29,26,0.515625
29,27,0.515625
29,28,0.40625
29,29,0.5
29,30,0.5
29,31,0.53125
29,32,0.59375
29,33,0.515625
29,34,0.53125
29,35,0.53125
29,36,0.53125
29,37,0.46875
29,38,0.484375
29,39,0.609375
29,40,0.484375
29,41,0.484375
29,42,0.53125
29,43,0.46875
29,44,0.53125
29,45,0.484375
29,46,0.453125
29,47,0.5
29,48,0.53125
29,49,0.46875
29,50,0.4375
29,51,0.46875
29,52,0.484375
29,53,0.53125
29,54,0.515625
29,55,0.515625
29,56,0.5
29,57,0.484375
29,58,0.546875
29,59,0.484375
29,60,0.4375
29,61,0.515625
29,62,0.453125
29,63,0.484375
29,64,0.484375
29,65,0.53125
29,66,0.546875
29,67,0.59375
29,68,0.546875
29,69,0.453125
29,70,0.46875
29,71,0.609375
29,72,0.421875
29,73,0.515625
29,74,0.515625
29,75,0.515625
29,76,0.46875
29,77,0.515625
29,78,0.5625
29,79,0.625
