epoch,iteration,accuracy
1,212,2.4823136
1,213,2.480701
1,214,2.479087
1,215,2.477472
1,216,2.4758558
1,217,2.4742382
1,218,2.4726193
1,219,2.4709992
1,220,2.4693782
1,221,2.4677558
1,222,2.466132
1,223,2.4645069
1,224,2.4628813
1,225,2.461254
1,226,2.4596257
1,227,2.4579961
1,228,2.4563658
1,229,2.4547338
1,230,2.4531012
1,231,2.4514673
1,232,2.4498324
1,233,2.4481962
1,234,2.4465587
1,235,2.4449208
1,236,2.4432817
1,237,2.4416413
1,238,2.4399998
1,239,2.4383576
1,240,2.4367142
1,241,2.4350698
1,242,2.4334245
1,243,2.4317784
1,244,2.430131
1,245,2.4284828
1,246,2.4268339
1,247,2.4251835
1,248,2.4235322
1,249,2.4218802
1,250,2.4202273
1,251,2.4185736
1,252,2.416919
1,253,2.4152632
1,254,2.413607
1,255,2.4119499
1,256,2.4102914
1,257,2.4086325
1,258,2.4069726
1,259,2.405312
1,260,2.4036505
1,261,2.4028533
1,262,2.4003246
1,263,2.398661
1,264,2.396996
1,265,2.3953302
1,266,2.393664
1,267,2.391997
1,268,2.3903291
1,269,2.3886604
1,270,2.386991
1,271,2.3853211
1,272,2.3836503
1,273,2.3819788
1,274,2.3803067
1,275,2.3786335
1,276,2.3769598
1,277,2.3752859
1,278,2.3736107
1,279,2.3719351
1,280,2.370259
1,281,2.3685822
1,282,2.3669045
1,283,2.3652265
1,284,2.3635473
1,285,2.361868
1,286,2.3601878
1,287,2.3585072
1,288,2.356826
1,289,2.3551443
1,290,2.3534617
1,291,2.3517785
1,292,2.350095
1,293,2.3484106
1,294,2.3467262
1,295,2.3450406
1,296,2.343355
1,297,2.3416686
1,298,2.3399818
1,299,2.3382943
1,300,2.3366063
1,301,2.334918
1,302,2.3332288
1,303,2.3315394
1,304,2.3298495
1,305,2.328159
1,306,2.3264682
1,307,2.324777
1,308,2.3230848
1,309,2.3213928
1,310,2.3197
1,311,2.318007
1,312,2.316313
1,313,2.314619
1,314,2.3129246
1,315,2.3112297
1,316,2.3095345
1,317,2.3078384
1,318,2.3061426
1,319,2.304446
1,320,2.3027494
1,321,2.3010519
1,322,2.2993543
1,323,2.2976558
1,324,2.2959578
1,325,2.2942593
1,326,2.29256
1,327,2.2908604
1,328,2.2891607
1,329,2.2874606
1,330,2.28576
1,331,2.2840593
1,332,2.2823584
1,333,2.280657
1,334,2.2789552
1,335,2.2772532
1,336,2.2755508
1,337,2.2738485
1,338,2.2721455
1,339,2.2704422
1,340,2.268739
1,341,2.2670352
1,342,2.2653313
1,343,2.263627
1,344,2.2619226
1,345,2.2602184
1,346,2.2585132
1,347,2.256808
1,348,2.2551029
1,349,2.2533967
1,350,2.2516913
1,351,2.2499852
1,352,2.248279
1,353,2.2465727
1,354,2.2448661
1,355,2.243159
1,356,2.2414522
1,357,2.239745
1,358,2.2380376
1,359,2.23633
1,360,2.2346225
1,361,2.2329147
1,362,2.2312067
1,363,2.2294984
1,364,2.22779
1,365,2.2260816
1,366,2.2243733
1,367,2.2226644
1,368,2.2209556
1,369,2.2192469
1,370,2.2175376
1,371,2.2158284
1,372,2.214119
1,373,2.2124097
1,374,2.2107003
1,375,2.2089906
1,376,2.2072809
1,377,2.205571
1,378,2.203861
1,379,2.2021513
1,380,2.2004416
1,381,2.1987312
1,382,2.1970212
1,383,2.195311
1,384,2.1936007
1,385,2.1918905
1,386,2.19018
1,387,2.1884701
1,388,2.1867597
1,389,2.185049
1,390,2.1833389
1,391,2.1816282
1,392,2.1799176
1,393,2.1782074
1,394,2.176497
1,395,2.1747866
1,396,2.173076
1,397,2.1713655
1,398,2.1696546
1,399,2.1679447
1,400,2.166234
1,401,2.1645238
1,402,2.1628132
1,403,2.161103
1,404,2.1593928
1,405,2.1576822
1,406,2.1559722
1,407,2.1542618
1,408,2.152552
1,409,2.1508415
1,410,2.1491315
1,411,2.1474216
1,412,2.1457117
1,413,2.144002
1,414,2.1422923
1,415,2.1405828
1,416,2.1388729
1,417,2.1371634
1,418,2.135454
1,419,2.133745
1,420,2.1320355
1,421,2.1303267
1,422,2.128617
1,423,2.1269085
1,424,2.1251998
1,425,2.123491
1,426,2.1217823
1,427,2.120074
1,428,2.118366
1,429,2.1166573
1,430,2.1149495
1,431,2.1132414
1,432,2.1115339
1,433,2.109826
1,434,2.1081188
1,435,2.1064112
1,436,2.1047046
1,437,2.1029975
1,438,2.1012905
1,439,2.0995839
1,440,2.0978773
1,441,2.096171
1,442,2.0944648
1,443,2.092759
1,444,2.091053
1,445,2.0893474
1,446,2.0876424
1,447,2.085937
1,448,2.0842319
1,449,2.082527
1,450,2.0808227
1,451,2.0791183
1,452,2.077414
1,453,2.07571
1,454,2.0740063
1,455,2.0723026
1,456,2.0705993
1,457,2.0688963
1,458,2.0671937
1,459,2.065491
1,460,2.0637884
1,461,2.0620863
1,462,2.0603845
1,463,2.0586827
1,464,2.0569813
1,465,2.0552804
1,466,2.0535796
1,467,2.051879
1,468,2.0501785
1,469,2.0484788
1,470,2.0467787
1,471,2.045079
1,472,2.04338
1,473,2.0416808
1,474,2.039982
1,475,2.0382838
1,476,2.0365856
1,477,2.0348878
1,478,2.0331903
1,479,2.031493
1,480,2.0297961
1,481,2.0280993
1,482,2.0264032
1,483,2.0247068
1,484,2.0230112
1,485,2.0213158
1,486,2.0196207
1,487,2.017926
1,488,2.0162315
1,489,2.0145376
1,490,2.0128436
1,491,2.0111501
1,492,2.0094569
1,493,2.0077646
1,494,2.0060718
1,495,2.0043797
1,496,2.002688
1,497,2.0009964
1,498,1.9993051
1,499,1.9976143
1,500,1.9959242
1,501,1.9942343
1,502,1.9925445
1,503,1.9908552
1,504,1.9891665
1,505,1.9874779
1,506,1.9857897
1,507,1.9841019
1,508,1.9824146
1,509,1.9807272
1,510,1.9790405
1,511,1.9773543
1,512,1.9756685
1,513,1.973983
1,514,1.9722977
1,515,1.9706131
1,516,1.9689287
1,517,1.9672447
1,518,1.9655615
1,519,1.9638783
1,520,1.9621956
1,521,1.9605134
1,522,1.9588314
1,523,1.9571499
1,524,1.955469
1,525,1.9537884
1,526,1.952108
1,527,1.9504284
1,528,1.948749
1,529,1.9470701
1,530,1.9453917
1,531,1.9437134
1,532,1.942036
1,533,1.9403588
1,534,1.9386818
1,535,1.9370059
1,536,1.93533
1,537,1.9336547
1,538,1.9319795
1,539,1.9303051
1,540,1.9286311
1,541,1.9269575
1,542,1.9252843
1,543,1.9236116
1,544,1.9219397
1,545,1.9202679
1,546,1.9185965
1,547,1.9169258
1,548,1.9152554
1,549,1.9135857
1,550,1.9119164
1,551,1.9102474
1,552,1.9085791
1,553,1.9069111
1,554,1.9052439
1,555,1.9035765
1,556,1.9019102
1,557,1.9002444
1,558,1.898579
1,559,1.8969141
1,560,1.8952497
1,561,1.8935858
1,562,1.8919222
1,563,1.8902591
1,564,1.8885968
1,565,1.8869351
1,566,1.8852736
1,567,1.8836129
1,568,1.8819525
1,569,1.8802923
1,570,1.8786329
1,571,1.8769743
1,572,1.875316
1,573,1.8736582
1,574,1.8720009
1,575,1.8703442
1,576,1.868688
1,577,1.8670324
1,578,1.8653771
1,579,1.8637227
1,580,1.8620688
1,581,1.8604155
1,582,1.8587626
1,583,1.8571103
1,584,1.8554585
1,585,1.8538069
1,586,1.852156
1,587,1.8505058
1,588,1.8488563
1,589,1.8472074
1,590,1.845559
1,591,1.843911
1,592,1.8422635
1,593,1.8406166
1,594,1.8389702
1,595,1.837325
1,596,1.8356797
1,597,1.8340352
1,598,1.832391
1,599,1.8307478
1,600,1.829105
1,601,1.8274626
1,602,1.8258212
1,603,1.82418
1,604,1.8225397
1,605,1.8208996
1,606,1.8192606
1,607,1.8176218
1,608,1.8159838
1,609,1.814346
1,610,1.8127091
1,611,1.8110727
1,612,1.8094372
1,613,1.8078022
1,614,1.8061675
1,615,1.8045334
1,616,1.8029002
1,617,1.8012675
1,618,1.7996355
1,619,1.798004
1,620,1.796373
1,621,1.7947426
1,622,1.7931134
1,623,1.7914841
1,624,1.7898556
1,625,1.7882279
1,626,1.7866007
1,627,1.7849743
1,628,1.7833483
1,629,1.781723
1,630,1.7800983
1,631,1.7784745
1,632,1.776851
1,633,1.7752281
1,634,1.7736062
1,635,1.7719847
1,636,1.7703638
1,637,1.7687435
1,638,1.767124
1,639,1.7655048
1,640,1.7638867
1,641,1.7622693
1,642,1.7606522
1,643,1.7590357
1,644,1.7574202
1,645,1.755805
1,646,1.7541908
1,647,1.7525768
1,648,1.7509638
1,649,1.7493515
1,650,1.7477397
1,651,1.7461287
1,652,1.7445185
1,653,1.7429085
1,654,1.7412993
1,655,1.739691
1,656,1.7380831
1,657,1.7364762
1,658,1.7348696
1,659,1.733264
1,660,1.7316592
1,661,1.7300545
1,662,1.728451
1,663,1.7268479
1,664,1.7252454
1,665,1.7236437
1,666,1.7220427
1,667,1.7204424
1,668,1.7188427
1,669,1.7172438
1,670,1.7156457
1,671,1.7140478
1,672,1.712451
1,673,1.7108549
1,674,1.7092594
1,675,1.7076644
1,676,1.7060703
1,677,1.704477
1,678,1.7028843
1,679,1.7012924
1,680,1.699701
1,681,1.6981102
1,682,1.6965202
1,683,1.6949313
1,684,1.6933428
1,685,1.6917549
1,686,1.6901678
1,687,1.6885815
1,688,1.6869959
1,689,1.6854111
1,690,1.6838267
1,691,1.6822432
1,692,1.6806605
1,693,1.6790783
1,694,1.6774969
1,695,1.6759163
1,696,1.6743364
1,697,1.672757
1,698,1.6711788
1,699,1.6696011
1,700,1.6680241
1,701,1.6664476
1,702,1.6648718
1,703,1.663297
1,704,1.6617231
1,705,1.6601498
1,706,1.658577
1,707,1.6570053
1,708,1.655434
1,709,1.6538635
1,710,1.6522938
1,711,1.6507248
1,712,1.6491568
1,713,1.6475891
1,714,1.6460224
1,715,1.6444563
1,716,1.6428912
1,717,1.6413268
1,718,1.6397629
1,719,1.6381997
1,720,1.6366377
1,721,1.6350759
1,722,1.6335154
1,723,1.6319551
1,724,1.6303959
1,725,1.6288375
1,726,1.6272795
1,727,1.6257225
1,728,1.6241665
1,729,1.6226109
1,730,1.6210562
1,731,1.6195023
1,732,1.6179491
1,733,1.6163965
1,734,1.6148449
1,735,1.6132939
1,736,1.6117439
1,737,1.6101942
1,738,1.6086457
1,739,1.607098
1,740,1.6055508
1,741,1.6040045
1,742,1.6024592
1,743,1.6009142
1,744,1.5993704
1,745,1.5978271
1,746,1.5962846
1,747,1.5947429
1,748,1.5932021
1,749,1.591662
1,750,1.5901226
1,751,1.588584
1,752,1.5870463
1,753,1.5855092
1,754,1.5839729
1,755,1.5824376
1,756,1.5809029
1,757,1.579369
1,758,1.5778359
1,759,1.5763037
1,760,1.5747722
1,761,1.5732415
1,762,1.5717115
1,763,1.5701826
1,764,1.5686541
1,765,1.5671266
1,766,1.5656633
1,767,1.5640738
1,768,1.5625488
1,769,1.5610245
1,770,1.5595008
1,771,1.557978
1,772,1.5564562
1,773,1.5549349
1,774,1.5534146
1,775,1.551895
1,776,1.5503762
1,777,1.5488582
1,778,1.547341
1,779,1.5458249
1,780,1.5443091
1,781,1.5427943
1,782,1.5412805
1,783,1.5397674
1,784,1.538255
1,785,1.5367436
1,786,1.5352329
1,787,1.5337228
1,788,1.532214
1,789,1.5307058
1,790,1.529198
1,791,1.5276916
1,792,1.5261859
1,793,1.5246807
1,794,1.5231766
1,795,1.5216731
1,796,1.5201706
1,797,1.5186689
1,798,1.5171679
1,799,1.515668
1,800,1.5141686
1,801,1.5126703
1,802,1.5111725
1,803,1.5096757
1,804,1.5081799
1,805,1.5066848
1,806,1.5051903
1,807,1.5036968
1,808,1.5022042
1,809,1.5007123
1,810,1.4992212
1,811,1.4977311
1,812,1.4962418
1,813,1.4947532
1,814,1.4932655
1,815,1.4917787
1,816,1.4902927
1,817,1.4888073
1,818,1.4873232
1,819,1.4858396
1,820,1.4843569
1,821,1.4828752
1,822,1.4813942
1,823,1.479914
1,824,1.4784346
1,825,1.4769561
1,826,1.4754783
1,827,1.4740016
1,828,1.4725257
1,829,1.4710505
1,830,1.4695762
1,831,1.4681028
1,832,1.4666301
1,833,1.4651583
1,834,1.4636874
1,835,1.4622173
1,836,1.4607482
1,837,1.4592798
1,838,1.4578123
1,839,1.4563456
1,840,1.4548798
1,841,1.4534147
1,842,1.4519506
1,843,1.4504873
1,844,1.449025
1,845,1.4475634
1,846,1.4461025
1,847,1.4446428
1,848,1.4431838
1,849,1.4417254
1,850,1.4402683
1,851,1.4388117
1,852,1.4373562
1,853,1.4359015
1,854,1.4344475
1,855,1.4329945
1,856,1.4315423
1,857,1.4300908
1,858,1.4286404
1,859,1.4271909
1,860,1.4257421
1,861,1.4242944
1,862,1.4228473
1,863,1.4214011
1,864,1.4199558
1,865,1.4185115
1,866,1.4170678
1,867,1.4156251
1,868,1.4141834
1,869,1.4127424
1,870,1.4113021
1,871,1.4098631
1,872,1.4084246
1,873,1.4069872
1,874,1.4055506
1,875,1.4041146
1,876,1.4026798
1,877,1.4012457
1,878,1.3998126
1,879,1.3983802
1,880,1.396949
1,881,1.3955184
1,882,1.3940886
1,883,1.39266
1,884,1.391232
1,885,1.3898048
1,886,1.3883787
1,887,1.3869534
1,888,1.3855289
1,889,1.3841056
1,890,1.3826827
1,891,1.3812609
1,892,1.3798399
1,893,1.3784198
1,894,1.3770007
1,895,1.3755825
1,896,1.3741649
1,897,1.3727484
1,898,1.3713328
1,899,1.3699179
1,900,1.368504
1,901,1.3670911
1,902,1.3656789
1,903,1.3642677
1,904,1.3628572
1,905,1.3614477
1,906,1.3600391
1,907,1.3586314
1,908,1.3572245
1,909,1.3558185
1,910,1.3544134
1,911,1.3530091
1,912,1.351606
1,913,1.3502034
1,914,1.3488019
1,915,1.3474013
1,916,1.3460015
1,917,1.3446026
1,918,1.3432046
1,919,1.3418076
1,920,1.3404114
1,921,1.339016
1,922,1.3376216
1,923,1.336228
1,924,1.3348353
1,925,1.3334435
1,926,1.3320526
1,927,1.3306626
1,928,1.3292736
1,929,1.3278853
1,930,1.3264979
1,931,1.3251115
1,932,1.3237307
1,933,1.3223413
1,934,1.3209578
1,935,1.3195747
1,936,1.3181928
1,937,1.3168117
1,938,1.3154315
1,939,1.3140523
1,940,1.3126739
1,941,1.3112963
1,942,1.3099198
1,943,1.308544
1,944,1.3071693
1,945,1.3057954
1,946,1.3044223
1,947,1.3030504
1,948,1.301679
1,949,1.3003088
1,950,1.2989393
1,951,1.2975708
1,952,1.2962031
1,953,1.2948364
1,954,1.2934705
1,955,1.2921057
1,956,1.2907417
1,957,1.2893785
1,958,1.2880163
1,959,1.286655
1,960,1.2852947
1,961,1.2839351
1,962,1.2825766
1,963,1.2812189
1,964,1.2798619
1,965,1.278506
1,966,1.277151
1,967,1.275797
1,968,1.2744437
1,969,1.2730916
1,970,1.2717402
1,971,1.2703894
1,972,1.26904
1,973,1.2676911
1,974,1.2663435
1,975,1.2649968
1,976,1.2636508
1,977,1.2623057
1,978,1.2609614
1,979,1.2596182
1,980,1.258276
1,981,1.2569344
1,982,1.255594
1,983,1.2542542
1,984,1.2529157
1,985,1.2515779
1,986,1.2502409
1,987,1.248905
1,988,1.2475699
1,989,1.2462357
1,990,1.2449025
1,991,1.2435702
1,992,1.2422388
1,993,1.2409081
1,994,1.2395786
1,995,1.2382498
1,996,1.236922
1,997,1.2355951
1,998,1.2342691
1,999,1.232944
1,1000,1.2316198
1,1001,1.2302966
1,1002,1.2289743
1,1003,1.2276529
1,1004,1.2263325
1,1005,1.2250127
1,1006,1.2236942
1,1007,1.2223762
1,1008,1.2210593
1,1009,1.2197435
1,1010,1.2184285
1,1011,1.2171143
1,1012,1.2158011
1,1013,1.2144887
1,1014,1.2131774
1,1015,1.2118671
1,1016,1.2105575
1,1017,1.2092485
1,1018,1.2079409
1,1019,1.2066342
1,1020,1.2053282
1,1021,1.2040234
1,1022,1.2027191
1,1023,1.2014159
1,1024,1.2001137
1,1025,1.1988124
1,1026,1.197512
1,1027,1.1962126
1,1028,1.1949139
1,1029,1.1936164
1,1030,1.1923195
1,1031,1.1910237
1,1032,1.1897289
1,1033,1.1884347
1,1034,1.1871418
1,1035,1.1858495
1,1036,1.1845583
1,1037,1.183268
1,1038,1.1819786
1,1039,1.1806899
1,1040,1.1794024
1,1041,1.1781157
1,1042,1.1768299
1,1043,1.1755451
1,1044,1.1742613
1,1045,1.1729783
1,1046,1.1716961
1,1047,1.170415
1,1048,1.1691346
1,1049,1.1678553
1,1050,1.1665771
1,1051,1.1652993
1,1052,1.1640229
1,1053,1.1627473
1,1054,1.1614724
1,1055,1.1601986
1,1056,1.1589259
1,1057,1.1576538
1,1058,1.1563826
1,1059,1.1551126
1,1060,1.1538433
1,1061,1.152575
1,1062,1.1513077
1,1063,1.150041
1,1064,1.1487755
1,1065,1.1475109
1,1066,1.1462473
1,1067,1.1449845
1,1068,1.1437227
1,1069,1.1424617
1,1070,1.1412017
1,1071,1.1399425
1,1072,1.1386843
1,1073,1.137427
1,1074,1.1361707
1,1075,1.1349152
1,1076,1.1336607
1,1077,1.1324071
1,1078,1.1311544
1,1079,1.1299027
1,1080,1.1286519
1,1081,1.1274021
1,1082,1.126153
1,1083,1.1249049
1,1084,1.1236577
1,1085,1.1224115
1,1086,1.2419996
1,1087,1.1199329
1,1088,1.1187023
1,1089,1.117474
1,1090,1.1162479
1,1091,1.1150235
1,1092,1.1138004
1,1093,1.1125789
1,1094,1.1113585
1,1095,1.1104796
1,1096,2.148631
1,1097,1.1722726
1,1098,1.1065001
1,1099,1.105313
1,1100,1.1041306
1,1101,1.1029515
1,1102,1.1017752
1,1103,1.1006006
1,1104,1.099428
1,1105,1.0982567
1,1106,1.262034
1,1107,1.0959061
1,1108,1.0947293
1,1109,1.0935555
1,1110,1.0923842
1,1111,1.0912154
1,1112,1.0900487
1,1113,1.0888838
1,1114,1.0877206
1,1115,1.0865592
1,1116,1.0853993
1,1117,1.0842408
1,1118,1.0830835
1,1119,1.0819275
1,1120,1.0807726
1,1121,1.0796189
1,1122,1.0784664
1,1123,1.077315
1,1124,1.0761644
1,1125,1.075015
1,1126,1.0738664
1,1127,1.0727187
1,1128,1.0715721
1,1129,1.0704262
1,1130,1.0692813
1,1131,1.0681373
1,1132,1.0669941
1,1133,1.0658519
1,1134,1.0647105
1,1135,1.0635699
1,1136,1.0624303
1,1137,1.0612911
1,1138,1.060153
1,1139,1.0590156
1,1140,1.0578793
1,1141,1.0567436
1,1142,1.0556089
1,1143,1.0544747
1,1144,1.0533415
1,1145,1.0522091
1,1146,1.0510775
1,1147,1.0499467
1,1148,1.0488166
1,1149,1.0476874
1,1150,1.0465589
1,1151,1.0454311
1,1152,1.0443044
1,1153,1.0431781
1,1154,1.042053
1,1155,1.0409285
1,1156,1.0398048
1,1157,1.0386817
1,1158,1.0375596
1,1159,1.0364383
1,1160,1.0353178
1,1161,1.0341979
1,1162,1.0330789
1,1163,1.0319607
1,1164,1.0308434
1,1165,1.0297267
1,1166,1.0286107
1,1167,1.0274957
1,1168,1.0263814
1,1169,1.0252681
1,1170,1.0241551
1,1171,1.0230433
1,1172,1.021932
1,1173,1.0208218
1,1174,1.0197122
1,1175,1.0186034
1,1176,1.0174954
1,1177,1.016388
1,1178,1.0152816
1,1179,1.0141761
1,1180,1.0130711
1,1181,1.0119671
1,1182,1.0108637
1,1183,1.0097612
1,1184,1.0086595
1,1185,1.0075585
1,1186,1.0064584
1,1187,1.0053589
1,1188,1.0042603
1,1189,1.0031624
1,1190,1.0020654
1,1191,1.0009692
1,1192,0.99987376
1,1193,0.99877894
1,1194,0.9976851
1,1195,0.996592
1,1196,0.9954996
1,1197,0.99440813
1,1198,0.9933174
1,1199,0.9922274
1,1200,0.99113816
1,1201,0.9900498
1,1202,0.9889621
1,1203,0.9878753
1,1204,0.9867892
1,1205,0.9857041
1,1206,0.98461944
1,1207,0.98353577
1,1208,0.9824528
1,1209,0.98137087
1,1210,0.9802894
1,1211,0.9792089
1,1212,0.9781291
1,1213,0.9770501
1,1214,0.9759718
1,1215,0.97489446
1,1216,0.9738178
1,1217,0.9727419
1,1218,0.9716668
1,1219,0.9705925
1,1220,0.9695191
1,1221,0.96844643
1,1222,0.9673745
1,1223,0.96630335
1,1224,0.96523297
1,1225,0.9641636
1,1226,0.96309465
1,1227,0.9620267
1,1228,0.96095943
1,1229,0.95989305
1,1230,0.95882744
1,1231,0.9577624
1,1232,0.9566984
1,1233,0.9556352
1,1234,0.9545728
1,1235,0.95351094
1,1236,0.95245
1,1237,0.9513899
1,1238,0.95033056
1,1239,0.949272
1,1240,0.9482142
1,1241,0.9471572
1,1242,0.9461009
1,1243,0.9450456
1,1244,0.9439909
1,1245,0.9429371
1,1246,0.94188404
1,1247,0.94083166
1,1248,0.9397802
1,1249,0.93872947
1,1250,0.93767947
1,1251,0.93663037
1,1252,0.9355821
1,1253,0.9345345
1,1254,0.9334877
1,1255,0.9324417
1,1256,0.9313965
1,1257,0.9303519
1,1258,0.9293084
1,1259,0.9282655
1,1260,0.9272235
1,1261,0.9261822
1,1262,0.9251415
1,1263,0.92410195
1,1264,0.923063
1,1265,0.92202485
1,1266,0.9209874
1,1267,0.91995096
1,1268,0.9189152
1,1269,0.91788006
1,1270,0.9168458
1,1271,0.91581243
1,1272,0.91477966
1,1273,0.9137478
1,1274,0.9127167
1,1275,0.91168654
1,1276,0.9106569
1,1277,0.9096282
1,1278,0.90860033
1,1279,0.90757304
1,1280,0.9065468
1,1281,0.9055212
1,1282,0.9044963
1,1283,0.90347236
1,1284,0.9024491
1,1285,0.9014265
1,1286,0.9004049
1,1287,0.89938396
1,1288,0.898364
1,1289,0.8973447
1,1290,0.89632607
1,1291,0.8953083
1,1292,0.89429134
1,1293,0.8932751
1,1294,0.8922597
1,1295,0.8912452
1,1296,0.89023125
1,1297,0.88921815
1,1298,0.888206
1,1299,0.88719445
1,1300,0.88618374
1,1301,0.8851739
1,1302,0.88416475
1,1303,0.8831563
1,1304,0.88214886
1,1305,0.8811421
1,1306,0.88013595
1,1307,0.87913066
1,1308,0.8781263
1,1309,0.8771227
1,1310,0.8761198
1,1311,0.8751177
1,1312,0.8741164
1,1313,0.87311584
1,1314,0.8721161
1,1315,0.87111723
1,1316,0.8701189
1,1317,0.86912155
1,1318,0.86812496
1,1319,0.867129
1,1320,0.86613417
1,1321,0.8651399
1,1322,0.86414635
1,1323,0.86315364
1,1324,0.86216164
1,1325,0.8611706
1,1326,0.8601802
1,1327,0.85919064
1,1328,0.8582018
1,1329,0.8572138
1,1330,0.85622656
1,1331,0.85524017
1,1332,0.85425436
1,1333,0.8532695
1,1334,0.8522854
1,1335,0.8513021
1,1336,0.8503195
1,1337,0.84933776
1,1338,0.8483567
1,1339,0.84737647
1,1340,0.84639704
1,1341,0.8454184
1,1342,0.8444406
1,1343,0.8434634
1,1344,0.84248704
1,1345,0.84151155
1,1346,0.8405369
1,1347,0.83956283
1,1348,0.8385896
1,1349,0.8376172
1,1350,0.83664554
1,1351,0.8356747
1,1352,0.8347046
1,1353,0.83373517
1,1354,0.83276683
1,1355,0.831799
1,1356,0.830832
1,1357,0.8298659
1,1358,0.82890046
1,1359,0.8279358
1,1360,0.8269718
1,1361,0.82600874
1,1362,0.8250465
1,1363,0.82408494
1,1364,0.8231241
1,1365,0.82216424
1,1366,0.8212051
1,1367,0.82024664
1,1368,0.81928885
1,1369,0.8183319
1,1370,0.81737596
1,1371,0.81642056
1,1372,0.8154661
1,1373,0.8145124
1,1374,0.81355923
1,1375,0.8126072
1,1376,0.8116557
1,1377,0.810705
1,1378,0.809755
1,1379,0.80880594
1,1380,0.80785763
1,1381,0.80691016
1,1382,0.8059632
